Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,SA,sex
-74.395,261.64,120.31,5.9114,94.794,137.79,309.28,171.49,190.49,412.49,251.79,559.28,307.49,224.1,1,1
-75.486,201.62,113.44,5.3879,35.716,91.716,257.72,166,491.25,715.91,183.72,460.72,277,227.52,1,0
-79.513,227.1,112.92,4.3713,26.883,56.006,193.01,137,284.75,493.32,146.01,375.01,229,209.12,1,0
-75.178,182.54,108.59,5.0018,40.462,94.323,274.32,180,227.1,436.83,217.32,523.32,306,211.68,1,1
-76.075,220.45,117.3,5.6156,96.77,135.77,314.77,179,281.22,495.28,250.77,581.77,331,218.12,1,1
-74.685,140.06,105.44,5.2966,24.515,61.841,277.84,216,448.23,656.81,194.84,498.84,304,212.26,1,1
-73.733,164.01,108.77,5.2995,24.81,60.856,254.86,194,254.53,476.61,230.86,546.86,316,224.69,1,0
-76.879,175.92,114.66,6.0725,134.56,169.56,325.56,156,227.47,444.04,259.56,578.78,319.22,219.71,1,0
-77.269,231.41,116.74,5.3029,89.256,128.26,278.26,150,165.92,377.24,308.26,656.26,348,215.35,1,0
-77.575,266.15,118.2,5.0106,46.076,85.076,226.17,141.1,215.5,443.29,291.17,651.17,360,233.07,1,1
-75.21,209.48,120.09,6.6688,98.728,133.73,278.73,145,229.74,474.95,276.73,605.73,329,248.98,1,1
-76.901,230.51,114.55,4.9747,39.403,96.029,263.03,167,368.75,587.77,195.03,489.03,294,221.62,1,1
-76.83,189.1,112.93,5.3137,84.449,119.45,271.71,152.26,152.42,336.77,218.71,511.71,293,185.48,1,1
-75.305,148.55,107.72,5.338,27.092,56.441,249.44,193,355.53,556.33,166.44,422.44,256,201.96,1,1
-77.829,165.37,114.97,6.246,66.279,100.28,236.28,136,326.13,542.1,191.28,473.28,282,217.89,1,0
-76.101,136.42,104.5,5.0388,49.473,98.473,267.47,169,265.95,463.29,205.47,518.47,313,199.74,1,1
-76.956,288.91,117.46,4.7942,37.679,86.393,242.39,156,263.64,469.91,234.39,567.39,333,209.72,1,1
-76.657,262.59,114.79,4.7785,101.15,143.15,326.15,183,400.65,624.75,196.15,490.15,294,227.07,1,0
-74.616,177.8,109.48,5.3024,45.859,82.859,240.86,158,178.06,392.83,221.86,522.86,301,216.21,1,1
-74.251,146.65,112.75,6.869,63.561,110.56,289.56,179,493.55,730.44,206.56,501.56,295,240.88,1,1
-78.377,243.82,121.54,5.8105,89.516,127.52,255.52,128,356.74,577.17,234.52,559.52,325,224.93,1,1
-78.19,248.08,124.79,6.2746,98.079,137.08,254.08,117,159.03,375.02,177.08,391.08,214,216.49,1,1
-74.435,194.35,113.88,5.6959,47.222,84.222,253.22,169,280.3,506.87,222.22,533.22,311,229.22,1,1
-77.271,214.85,111.36,4.7238,24.742,65.34,242.34,177,419.35,634.02,170.34,436.34,266,216.51,1,0
-76.594,247.31,119.75,5.5413,43.27,91.27,245.27,154,138.14,333.1,287.27,625.27,338,197.53,1,1
-76.745,174.52,107.25,4.7834,66.062,116.06,272.06,156,172.7,360.59,226.06,536.06,310,189.5,1,1
-76.432,260.31,122.19,6.0193,106.48,143.48,297.48,154,282.55,483.6,185.48,450.59,265.11,202.34,1,1
-77.72,222.27,121.12,6.1439,90.735,139.73,297.73,158,534.26,743.74,171.73,424.73,253,211.55,1,1
-74.277,167.79,111.5,5.7514,91.203,126.2,289.2,163,261.59,502.87,230.2,538.2,308,243.99,1,1
-75.333,197.83,118.99,6.5698,88.721,127.72,288.72,161,329.97,561.18,259.72,594.72,335,236.49,1,0
-74.541,128.93,107.97,5.9559,70.207,111.21,289.21,178,284.06,516.83,205.21,491.21,286,234.67,1,1
-76.706,211.24,110.59,4.7738,71.452,130.45,299.45,169,294.18,492.83,147.45,380.45,233,199.27,1,1
-77.434,286.59,122.35,5.5533,98.701,132.7,279.14,146.44,191.52,405.72,273.14,604.14,331,217.36,1,0
-74.642,144.7,107.6,5.537,84.724,128.72,308.72,180,357.95,595.65,154.72,390.72,236,238.78,1,1
-73.199,205.66,113.57,5.6311,60.811,98.811,254.08,155.27,277.92,525.85,221.08,522.08,301,250.36,1,1
-76.448,235.59,114.8,5.1947,40.942,84.607,251.61,167,371.85,603.19,211.61,525.61,314,234.99,1,0
-75.921,207.79,117.08,5.9699,104.27,142.27,319.27,177,325.34,544.01,245.27,573.27,328,223.12,1,0
-75.017,163.33,112.57,5.9385,97.931,132.93,301.28,168.35,229.37,429.04,223.28,530.28,307,201.8,1,1
-77.82,155.95,117.12,8.4148,116.04,156.04,301.22,145.18,439.78,652.1,196.04,478.22,282.18,215.15,1,1
-75.104,166.7,107.99,5.2438,82.172,121.17,301.17,180,249.13,455.72,226.17,544.17,318,209.29,1,1
-78.241,223.67,121.34,6.1891,81.89,114.89,247.19,132.3,118.36,311.4,258.19,566.19,308,194.36,1,1
-77.026,128.59,110.09,6.5164,110.61,138.61,283.5,144.89,181.3,385.15,246.5,564.5,318,206.11,1,1
-73.542,121.87,106.76,6.1631,95.105,132.1,323.1,191,160.89,357.39,284.1,623.1,339,199.47,1,0
-77.615,289.95,121.55,5.436,99.578,142.58,307.58,165,362.53,607.18,270.58,611.67,341.09,251.27,1,1
-76.851,263.75,119.03,5.3543,53.409,103.41,248.34,144.93,252.96,485.29,189.34,444.34,255,233.34,1,0
-77.46,267.25,119.85,5.266,99.013,136.01,278.01,142,219.53,421.41,219.01,517.01,298,203.7,1,1
-76.266,140.54,109.09,5.5964,54.759,93.759,247.76,154,286.63,504.38,223.76,546.76,323,220.96,1,0
-77.743,240.88,115.78,4.9068,71.036,115.04,258.04,143,229.75,392.15,188.04,468.04,280,163.55,1,0
-76.232,209.36,119.54,6.1838,71.329,116.33,263.7,147.37,324.07,521.59,176.33,427.96,251.63,198.62,1,1
-78.407,258.55,122.03,5.8025,75.285,122.28,260.28,138,473.7,694.67,140.28,345.28,205,221.7,1,1
-76.995,198.45,112.33,5.0728,46.362,93.362,245.36,152,199.18,410.73,259.36,598.36,339,214.71,1,0
-75.297,170.26,110.73,5.3929,93.81,128.81,286.81,158,202.06,426.07,220.81,515.81,295,225.69,1,0
-75.079,195.47,112.96,5.5511,74.469,119.47,299.47,180,394.81,624.15,210.47,514.47,304,232.85,1,0
-75.789,191.93,110.14,5.1034,85.396,128.4,305.4,177,308.62,528.4,207.4,511.4,304,222.4,1,1
-74.155,143.78,108.33,5.5865,32.272,72.479,278.48,206,466.89,701.15,211.48,522.48,311,238.79,1,1
-79.084,296.99,123.73,5.3639,77.392,113.39,242.39,129,301.5,516.61,203.39,495.39,292,217.31,1,0
-74.597,161.41,112.44,6.0827,99.302,136.3,319.3,183,228.41,440.38,269.3,606.3,337,215.82,1,1
-75.115,191.12,111.8,5.3674,75.411,112.41,275.07,162.66,163.44,390.39,298.07,646.07,348,230.59,1,1
-73.416,126.96,104.49,5.3514,63.34,113.34,306.34,193,218.35,423.71,201.34,486.34,285,206.64,1,0
-76.905,200.53,117.69,6.3156,121.28,159.28,328.28,169,530.19,762.35,182.28,453.28,271,235.03,1,1
-79.01,251.37,124.16,6.1882,112.68,145.68,271.68,126,159.09,338.95,284.68,618.74,334.06,182.71,1,1
-74.64,137.84,106.2,5.35,28.329,88.579,277.49,188.91,213.12,412.82,176.58,422.49,245.91,200.18,1,1
-74.102,207.2,112.06,5.3765,46.089,101.09,285.09,184,403.33,642.98,169.09,423.09,254,241.11,1,1
-78.508,226.04,118.18,5.2236,83.949,125.95,257.95,132,269.23,451.08,232.95,558.95,326,185.17,1,1
-75.374,139.11,112.59,7.3349,121.24,154.24,322.24,168,266.31,490.93,222.24,520.24,298,226.92,1,1
-75.46,147.24,108.53,5.4657,40.205,103.21,300.21,197,456.88,679.91,194.21,490.21,296,226.43,1,0
-77.458,231.08,114.4,4.8787,26.068,87.983,253.98,166,347.34,523.22,189.98,480.98,291,178.16,1,1
-76.169,265.78,112.75,4.3946,10.949,88.776,264.78,176,109.87,322.5,283.78,610.78,327,214.37,1,0
-73.572,145.38,102.46,4.9272,16.402,57.765,228.76,171,41.464,229.14,318.76,652.76,334,188.63,1,1
-76.483,268.42,122.52,5.7852,50.964,96.964,250.96,154,375.16,619.55,238.96,563.96,325,249.22,1,1
-75.778,266.96,118.66,5.4561,59.841,101.84,237.84,136,242.85,468.88,241.84,563.84,322,229.01,1,0
-74.136,212.6,111.21,5.2238,87.368,122.37,288.37,166,95.283,301.86,384.37,731.37,347,210.75,1,1
-77.088,222,116.64,5.3973,84.719,121.72,270.72,149,347.42,560.27,210.72,517.72,307,216.01,1,0
-78.446,193.2,117.85,6.0314,103.81,138.81,276.81,138,383.15,599.7,202.81,494.81,292,219.47,1,1
-77.113,213.04,110.82,4.6395,87.674,133.67,297.67,164,219.03,406.99,228.67,547.67,319,190.32,1,1
-75.901,209.54,113.6,5.2377,16.938,75.524,250.52,175,164.81,350.22,248.52,570.52,322,187.34,1,0
-77.734,222.04,116.11,5.2444,111.02,145.02,289.02,144,250.04,470.34,225.02,529.02,304,222.7,1,0
-76.289,187.82,110.94,5.0726,74.217,120.22,299.22,179,294.71,537.28,254.22,591.22,337,247.17,1,1
-77.132,273.68,118.73,5.1824,111.13,143.13,272.13,129,229.81,438.76,267.13,602.13,335,212.81,1,0
-74.614,152.82,106.54,5.1991,86.1,130.1,308.1,178,194.26,381.94,165.1,410.1,245,188.23,1,0
-76.233,158.24,110.83,5.4981,85.767,133.77,313.77,180,378.84,593.56,189.77,475.77,286,217.09,1,0
-75.35,151.9,102.4,4.5915,59.729,114.73,295.73,181,224.64,419.27,215.73,532.73,317,196.83,1,0
-75.67,202.24,110.85,5.0722,71.794,108.79,271.79,163,223.25,458.13,266.79,609.79,343,238.81,1,0
-74.891,150.64,107.07,5.348,42.767,82.767,264.77,182,300.58,524.75,236.77,574.87,338.1,228.43,1,1
-74.741,221.67,118.05,6.0387,88.119,129.12,304.12,175,413.64,659.89,271.12,618.12,347,254.32,1,0
-76.485,210.43,109.67,4.7136,62.997,114,300,186,347.17,585.49,273,631,358,245.9,1,0
-74.505,157.99,109.7,5.4431,27.606,62.244,268.24,206,483.68,708.97,174.24,433.24,259,227.2,1,0
-74.205,144.49,106.48,5.3911,79.614,116.61,300.61,184,273.79,511.09,241.61,571.61,330,241.01,1,1
-76.829,153.26,111.28,5.6484,66.566,107.57,250.57,143,183.72,378.72,238.57,556.57,318,197.02,1,1
-77.81,244.59,121.39,5.6725,73.533,117.53,261.53,144,366.07,597.88,217.53,522.53,305,235.21,1,0
-77.664,234.8,117.11,5.3236,101.11,138.11,273.11,135,229.07,462.28,205.11,479.11,274,234.63,1,0
-74.627,150.41,113.21,6.7256,122.22,158.22,327.22,169,280.49,498.73,225.22,528.22,303,220.87,1,0
-74.468,137.29,105.35,5.3014,36.507,87.507,263.51,176,77.885,280.73,319.51,657.51,338,204.63,1,0
-77.371,279.26,115.73,4.5352,98.775,134.77,302.77,168,266.68,474.15,224.77,540.77,316,210.35,1,1
-75.567,177.58,109.77,5.0212,77.972,124.97,300.97,176,164.19,383.79,275.97,607.97,332,222.28,1,0
-76.114,177.32,112.53,5.4374,80.677,116.68,271.68,155,135.59,321.43,271.68,603.68,332,187.97,1,0
-74.946,213.88,107.57,4.5293,19.327,68.328,260.33,192,234.4,407.69,130.33,331.33,201,173.33,1,0
-76.809,189.92,108.93,4.7242,68.74,107.74,253.74,146,177.74,387.68,227.74,539.74,312,211.73,1,1
-74.96,169.6,110.57,5.3295,70.842,114.84,289.84,175,212.45,437.61,247.84,568.84,321,227.8,1,0
-74.328,124.51,107.72,6.1661,97.964,130.96,300.96,170,176.66,420.82,319.96,670.96,351,248.91,1,0
-75.811,183.28,109.33,4.9469,49.334,90.334,250.33,160,206.15,448.21,244.33,566.33,322,244.65,1,0
-74.91,189.65,112.91,5.5295,83.912,126.91,330.91,204,435.34,685.92,237.91,565.91,328,256.4,1,1
-73.318,121.06,102.22,5.1978,25.635,65.635,247.64,182,82.85,299.81,286.64,614.64,328,218.28,1,0
-77.745,308.16,118.46,4.6431,24.163,94.498,266.5,172,441.44,641.84,199.5,503.5,304,204.17,1,0
-73.817,128.13,108.69,6.3588,92.28,126.28,303.28,177,272.96,494.28,188.28,454.28,266,222.58,1,1
-76.275,184.09,111.18,5.1807,51.788,94.788,245.79,151,92.286,320.56,321.79,664.79,343,230.5,1,0
-76.777,199.27,116.8,5.6953,30.285,61.605,226.6,165,314.37,503.21,212.6,519.6,307,191.6,1,1
-74.99,238.12,113.63,5.1454,43.509,101.46,276.51,175.05,281.46,478.97,208.51,511.51,303,199.79,1,1
-76.532,178.83,115.55,6.3281,119.35,154.35,324.61,170.26,390.2,623.96,217.35,521.73,304.39,237.42,1,0
-76.874,177.39,115.03,5.8836,114.75,149.75,312.17,162.42,315.69,541.76,211.75,509.17,297.42,228.68,1,0
-72.812,151.71,108.36,5.6975,73.819,123.82,307.97,184.16,278.96,481.18,155.82,385.97,230.16,202.8,1,0
-75.272,136.72,104.06,4.9155,25.605,56.261,242.96,186.7,226.86,427.77,254.96,608.96,354,205,1,0
-76.77,312.81,124.53,5.859,95.46,137.46,304.43,166.97,421.5,634.44,185.46,456.43,270.97,215.16,1,1
-74.578,123.66,106.38,5.8732,89.378,129.38,325.38,196,309.82,525.71,231.38,558.12,326.74,219.71,1,1
-75.973,166.9,113.54,6.0167,90.524,132.52,300.52,168,357.89,591.61,218.52,526.52,308,237.16,1,0
-73.407,138.24,102.63,4.9971,27.55,60.145,261.15,201,282.28,495.93,178.15,451.15,273,214.93,1,0
-76.239,188.74,116.83,6.2051,84.785,131.78,295.78,164,409.44,617.78,175.78,434.78,259,210,1,0
-77.99,265.03,126.78,6.5724,107.67,139.67,270.67,131,136.29,334.55,330.67,674.67,344,202.02,1,0
-76.137,246.84,113.23,4.8212,11.902,62.66,215.66,153,55.529,236.23,328.66,668.66,340,182.07,1,0
-77.167,288.79,120.04,5.1084,17.058,86.442,233.44,147,117.98,334.51,315.44,658.44,343,219.36,1,1
-76.659,186.54,117.75,6.6345,119.53,151.53,301.53,150,308.66,557.01,289.53,634.53,345,254.92,1,1
-76.35,167.33,113.36,5.7278,66.298,116.3,287.3,171,294.97,500.04,201.3,491.3,290,207,1,0
-75.106,121.01,109.34,7.183,96.474,133.47,317.47,184,294.17,503.84,246.47,580.47,334,213.88,1,0
-76.232,228.47,123.35,7.0557,99.167,140.17,305.17,165,539.27,777.15,238.17,557.17,319,244.75,1,1
-78.906,289.94,119.48,4.6674,17.398,66.696,200.7,134,169.53,363.63,247.7,575.7,328,196.28,1,0
-76.067,135.79,109.19,5.8522,96.964,136.96,304.96,168,305.05,550.1,204.96,490.96,286,247.12,1,0
-78.161,250.36,118.41,5.3972,92.76,126.76,257.76,131,398.62,620.25,206.76,506.76,300,225.08,1,0
-77.399,270.7,120.15,5.4345,59.757,108.76,250.76,142,422.98,643.47,179.76,445.88,266.12,222.52,1,0
-76.38,135.87,111.32,6.6341,98.598,129.6,283.6,154,225.86,425.32,256.6,592.6,336,202.95,1,0
-75.906,234.85,113.8,5.0714,48.811,94.811,252.81,158,182.65,368.5,259.81,602.81,343,188.87,1,0
-75.313,181.57,118.69,7.5568,97.553,129.55,271.55,142,227.51,434.31,254.55,576.55,322,209.81,1,1
-74.994,131.21,106.6,5.4606,80.493,122.49,305.49,183,245.87,455.22,241.49,570.49,329,212.53,1,0
-75.293,160.4,113.04,5.9653,64.03,105.03,263.03,158,84.312,297.04,302.03,621.06,319.03,214.18,1,0
-74.87,148.17,105.2,4.9736,27.048,71.048,248.05,177,137.67,361.28,290.05,635.05,345,226.36,1,0
-75.855,179.18,112.94,5.5653,45.187,128.19,322.63,194.44,463.4,664.66,148.19,375.63,227.44,202.13,1,1
-76.713,213.82,115.59,5.4507,36.393,81.547,232.55,151,339.59,541.26,169.55,424.55,255,202.84,1,0
-74.479,125.45,106.96,5.7551,45.91,101.91,306.91,205,414.15,642.19,210.91,522.91,312,232,1,1
-75.424,165.72,112.55,5.7381,78.24,116.24,277.24,161,133.06,351.52,312.24,655.24,343,221.55,1,1
-73.731,125.55,108.85,6.644,79.574,113.57,293.57,180,303.23,541.3,222.57,529.57,307,240.91,1,0
-73.947,126.5,108.13,6.4771,67.229,103.23,270.23,167,64.371,263.1,329.23,661.23,332,200.21,1,0
-73.842,204.9,115.77,5.9262,39.68,93.105,271.11,178,213.29,400.11,213.11,502.11,289,188.19,1,0
-76.346,281.08,119.78,5.5027,72.103,120.1,281.1,161,431.57,647.96,187.1,462.1,275,218.84,1,1
-77.21,259.01,126.38,6.9376,73.453,117.45,265.45,148,381.27,604.13,236.45,555.45,319,227.46,1,1
-75.72,267.39,116.95,5.2877,91.007,138.01,328.01,190,385.02,593.98,179.01,451.01,272,210.85,1,0
-74.309,157,104.7,4.9068,49.571,106.57,310.58,204.01,290.79,513.85,244.58,585.58,341,227.47,1,0
-77.912,204.03,118.89,5.8853,97.01,134.01,267.48,133.47,162.3,376.39,283.48,613.76,330.27,216.85,1,1
-78.538,274.65,126.85,6.5051,103.5,140.5,289.5,149,449.84,696.67,249.5,576.5,327,253.32,1,1
-74.46,164.73,111.35,5.7245,102.26,137.26,326.26,189,242.74,476.33,286.26,631.26,345,238.58,1,1
-76.388,168.42,114.52,6.0044,80.642,125.64,293.55,167.9,391.53,641.06,205.64,494.55,288.9,252.35,1,1
-75.705,275.73,120.68,5.5267,44.697,104.93,291.18,186.25,416.08,664.82,200.93,484.18,283.25,251.45,1,0
-77.509,201.94,115.62,5.3226,17.24,56.941,189.94,133,46.686,230.63,312.94,639.94,327,184.87,1,0
-75.902,129.4,112.36,8.2818,104.64,137.64,296.64,159,360.95,601.51,259.64,596.64,337,246.49,1,1
-73.931,162.03,111.28,5.8807,93.454,132.45,319.45,187,140.94,356.33,337.45,685.45,348,219.58,1,1
-74.916,140.06,111.37,6.6804,111.14,147.14,321.16,174.01,178.2,395.23,294.16,630.16,336,220.53,1,1
-76.45,165.77,113.57,6.0685,91.898,125.9,277.9,152,340.99,560.11,212.9,517.9,305,222.22,1,0
-76.453,164.35,113.01,5.9025,70.076,111.08,262.08,151,286.01,492.78,203.08,494.08,291,208.76,1,1
-76.116,191.18,112.72,5.3723,26.93,92.164,299.16,207,502.82,715.89,187.16,467.16,280,216.06,1,0
-77.271,212.35,111.8,4.7075,75.434,122.43,274.43,152,202.6,398.31,208.43,502.43,294,197.12,1,0
-76.6,178.09,113.52,5.6442,96.824,134.82,295.82,161,337.55,570.82,220.82,528.82,308,236.6,1,1
-77.712,134.48,107.89,5.4262,70.245,104.24,240.19,135.95,197.36,402.26,240.19,569.19,329,207.47,1,1
-74.747,159.91,107.32,5.2143,66.467,111.47,286.47,175,110.5,317.08,315.47,657.47,342,209.23,1,1
-75.137,137.77,109.01,5.9383,98.965,134.96,304.96,170,177.15,381.25,260.96,587.96,327,206.63,1,1
-75.625,191.67,116.29,6.0234,80.715,129.71,320.71,191,437.68,650.99,194.71,479.71,285,216.17,1,0
-74.047,173.04,105.71,5.0683,52.404,111.4,327.4,216,367.41,582.5,229.4,561.4,332,219.89,1,0
-75.828,146.74,105.13,5.066,63.966,109.97,290.97,181,297.95,508.24,229.97,565.97,336,214.28,1,1
-77.435,212.2,117.04,5.4919,85.698,123.7,270.7,147,328.85,538.19,237.7,566.7,329,213.74,1,1
-73.414,121.91,107.96,6.6416,94.943,130.94,323.77,192.83,240.82,474.69,303.77,659.77,356,240.01,1,1
-73.942,130.82,108.27,6.2692,86.148,118.15,288.15,170,49.794,249.8,371.15,709.15,338,201.72,1,1
-76.837,241.91,117.88,5.355,66.571,107.57,263.57,156,299.5,505.84,214.57,524.57,310,209.14,1,0
-77.067,233.99,118.32,5.6538,92.615,138.61,303.61,165,498.66,709.38,167.61,420.61,253,212.61,1,0
-74.936,196.79,113.57,5.6276,98.589,133.59,309.59,176,188.14,392.7,282.59,625.59,343,208.2,1,0
-74.055,174.4,113.12,5.9956,66.611,107.61,269.61,162,208.55,444.94,250.61,565.61,315,238.82,1,0
-75.115,229.62,108.14,4.3292,42.33,103.33,283.4,180.07,260.76,479.91,215.33,530.4,315.07,221.72,1,1
-73.734,205.24,117.07,6.3426,88.464,130.46,319.46,189,383.88,621.67,208.46,501.46,293,240.67,1,1
-77.066,224.68,117.76,5.6695,64.006,108.01,251.27,143.27,513.17,770.8,189.01,463.27,274.27,260.7,1,1
-77.56,231.45,114.27,4.8656,27.545,62.478,221.48,159,323.79,528.56,167.48,422.48,255,205.81,1,0
-77.395,226.36,115.27,5.1756,69.052,125.05,290.05,165,330.15,540.7,197.05,487.05,290,212.78,1,0
-78.811,316.2,121.99,5.0508,113.16,147.16,285.16,138,175.34,362.93,257.16,579.16,322,189.95,1,0
-75.008,153.02,107.88,5.2899,52.265,111.26,319.26,208,459.19,707.81,221.26,541.26,320,253.8,1,0
-75.214,173.89,110.11,5.3788,33.501,103.59,304.59,201,403.47,610.48,187.59,473.59,286,209.48,1,1
-78.154,293.79,121.21,5.2101,43.639,88.568,229.57,141,291.46,510.22,195.57,479.57,284,220.51,1,0
-75.537,150.94,114.12,6.9707,82.958,111.96,246.96,135,99.171,334.86,284.96,597.96,313,237.16,1,0
-77.625,261.78,119.48,5.2876,80.25,113.25,240.25,127,114.48,309.29,296.25,636.25,340,197.14,1,1
-75.379,167.54,109.98,5.3609,86.251,123.25,292.25,169,213.07,405.72,234.25,556.25,322,195.09,1,0
-74.3,151.39,108.52,5.5682,22.844,67.521,255.55,188.03,151.75,374.89,230.55,511.55,281,224.1,1,0
-78.035,247.42,120.82,5.6743,49.85,97.85,244.85,147,451.01,690.74,202.85,498.85,296,243.3,1,0
-77.033,212.87,118.45,5.7847,54.939,101.94,251.94,150,267.17,482.43,232.94,548.94,316,218.16,1,1
-74.255,138.33,111.57,6.9299,107.49,143.49,322.49,179,177.16,402.15,267.49,583.49,316,227.32,1,1
-74.863,159.33,108.74,5.3153,31.753,68.579,262.58,194,423.01,654.11,200.58,502.58,302,234.56,1,0
-75.579,177.38,115.78,6.3096,93.327,134.33,301.33,167,317.59,517.11,241.33,570.33,329,203.77,1,0
-75.068,155.25,102.09,4.6253,27.754,76.861,254.86,178,218.09,419.66,201.86,508.86,307,203.31,1,0
-76.794,162.69,112.67,5.8094,41.744,72.504,220.56,148.05,450.45,705.83,171.56,424.86,253.3,257.06,1,0
-74.427,169.89,113.82,6.349,96.223,135.22,309.22,174,328.22,516.62,199.22,490.22,291,190.63,1,0
-74.918,135.84,107.23,5.577,35.435,74.435,250.94,176.51,201.75,425.63,202.44,468.94,266.51,224.75,1,1
-78.175,267.84,116.07,4.6251,14.99,66.732,206.73,140,114.78,299.96,321.73,682.73,361,188.65,1,1
-75.636,233.61,120.55,6.2853,105.85,138.85,290.85,152,119.24,295.19,246.85,542.85,296,177.13,1,1
-75.907,188.34,117.18,6.3397,112.69,146.69,303.66,156.98,182.01,383.84,253.66,566.66,313,204.02,1,1
-75.051,152.92,105.51,5.1688,84.589,130.59,307.59,177,347.33,559.29,171.59,441.59,270,213.62,1,0
-77.367,243.59,115.5,4.9051,30.724,102.2,259.2,157,357.96,560.92,159.2,401.2,242,203.88,1,0
-75.374,162.14,109.61,5.4075,111.59,143.59,305.59,162,132.72,324.74,269.59,592.59,323,194.04,1,1
-79.853,238.16,118.31,5.0645,52.778,93.778,220.78,127,356.94,555.76,189.78,480.78,291,201.24,1,1
-76.31,207.96,120.45,6.7066,110.65,147.65,326.65,179,278.25,490.38,282.65,626.65,344,217.66,1,1
-77.318,232.62,119.23,5.509,80.245,116.24,256.24,140,170.89,411.71,320.24,672.24,352,245.53,1,1
-74.703,184.01,106.75,4.9138,25.699,68.965,279.97,211,322.16,533.11,209.97,524.97,315,213.98,1,1
-76.519,185.71,114.41,5.5531,109.71,146.71,315.71,169,254.83,447.55,255.71,591.71,336,196.68,1,0
-75.754,262.22,115.49,5.0375,80.538,127.54,304.54,177,398.74,646.11,246.54,580.54,334,253.24,1,0
-76.643,270.55,119.87,5.5165,61.19,119.19,299.19,180,506.77,750.29,221.19,535.19,314,249.01,1,0
-78.145,266.19,118.11,5.0738,90.264,120.26,244.26,124,110.5,323.41,340.26,693.26,353,216.51,1,1
-75.982,201.07,117.9,6.2889,78.349,121.35,278.35,157,473.69,720.36,212.35,511.35,299,250.84,1,1
-73.844,191.27,115.16,6.0148,56.409,110.41,308.45,198.04,431.73,660.88,196.41,482.45,286.04,232,1,0
-75.144,188.26,109.41,4.9986,62.847,110.85,291.85,181,173.69,379,269.85,608.85,339,208.24,1,1
-73.409,172.02,109.94,5.4717,77.287,124.29,329.23,204.94,332.95,548.64,206.29,508.23,301.94,218.38,1,1
-76.605,220.08,115.22,5.1782,70.518,110.52,260.52,150,163.16,397.09,324.52,679.62,355.1,238.78,1,1
-75.955,250.89,121.76,5.9115,52.334,101.33,246.33,145,334.6,553.35,180.33,435.33,255,219.99,1,1
-77.332,270.26,117.19,4.9239,70.084,114.08,259.08,145,267.21,479.67,192.08,471.08,279,213.97,1,1
-76.061,313.07,119.77,5.024,16.22,107.68,274.68,167,154.15,347.54,249.68,560.68,311,195.05,1,1
-74.958,221.71,113.96,5.4252,48.899,90.899,258.93,168.03,309.68,546.76,223.93,538.93,315,240.33,1,0
-76.67,246.12,119.02,5.6052,91.25,137.25,319.25,182,383.56,631.55,250.25,582.25,332,253.64,1,0
-77.49,196.02,113.79,5.2348,83.727,119.73,260.73,141,193.69,403.67,284.57,634.57,350,214.09,1,0
-75.262,183.09,114.77,6.0665,81.43,122.43,300.61,178.18,311.44,529.53,232.61,554.61,322,221.74,1,1
-76.297,228.97,116.28,5.3926,63.522,101.52,262.52,161,284.37,508.02,263.52,614.52,351,229,1,0
-73.99,136.53,112.51,7.7641,103.84,135.84,274.84,139,376.67,594.95,229.84,547.84,318,222.61,1,1
-74.151,133.77,106.14,5.626,101.34,133.34,309.75,176.41,199.19,412.13,251.34,580.75,329.41,215.7,1,0
-75.205,204.31,109.11,4.8303,51.595,94.595,261.86,167.26,227.75,444.73,267.86,620.86,353,221.44,1,0
-75.172,169.15,106.17,4.8511,64.951,108.95,276.95,168,175.14,375.51,255.95,591.95,336,202.99,1,0
-76.061,184.98,115.3,5.9403,83.941,125.94,302.94,177,332.58,576.01,238.94,561.94,323,247.55,1,1
-77.284,185.98,119.25,6.9929,78.807,124.81,277.81,153,545.06,767.33,166.81,405.55,238.74,223.94,1,1
-76.101,200.21,115.69,5.6935,45.428,104.43,264.43,160,408.21,631.44,198.43,485.43,287,225.99,1,0
-74.547,151.33,108.92,5.7028,106.6,143.6,324.61,181.02,334.56,555.6,172.6,436.61,264.02,222.54,1,1
