Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,Gender,class
-75.385,263.03,119.23,5.5404,91.549,128.55,300.72,172.17,146.4,348.23,293.72,628.72,335,204.66,1,2
-72.147,150.74,105.72,5.4831,64.071,111.07,314.07,203,264.05,470.49,211.07,515.07,304,208.65,1,2
-76.876,199.76,113.18,5.2912,89.029,131.03,302.03,171,310.48,511.99,215.03,525.03,310,204.44,1,2
-74.588,184.58,111.2,5.5136,88.628,133.63,331.63,198,365.31,570.46,171.63,437.63,266,206.69,1,2
-73.511,141.92,109.77,6.3239,95.424,132.42,318.48,186.05,231.42,436.73,191.42,460.48,269.05,206.39,1,2
-76.563,186.48,113.37,5.5076,89.929,130.93,307.93,177,306.68,506.96,229.93,554.93,325,203.97,1,2
-74.022,130.78,109.67,6.5396,97.359,134.36,331.36,197,338.36,538.91,212.36,520.36,308,203.6,1,2
-75.523,143.85,111.25,6.2814,89.219,131.22,326.22,195,469.95,694.29,201.22,497.22,296,228.04,1,2
-75.934,169.17,112.49,5.7108,85.368,129.37,325.37,196,357.41,598.57,258.37,599.37,341,247.14,1,2
-75.089,185.14,117.11,6.6247,99.325,136.32,313.32,177,401.41,625.43,193.32,470.32,277,226.45,1,2
-75.832,177.47,116.27,6.3828,106.83,142.83,318.83,176,149.32,383.75,336.83,677.83,341,238.63,1,2
-79.269,277.44,120.26,5.1277,106.75,150.75,307.75,157,399.4,647.32,278.75,623.75,345,256.01,1,2
-76.621,226.29,113.01,4.9158,83.634,125.63,296.63,171,221.39,457.18,278.63,621.63,343,240.02,1,2
-74.819,155.72,113.84,6.6379,75.75,118.75,321.75,203,447.58,695.7,231.75,554.75,323,253.58,1,2
-76.925,174,112.11,5.4324,79.437,122.44,296.44,174,380.51,610.63,238.44,573.44,335,235.56,1,2
-73.945,206.63,115.39,5.835,98.404,139.4,339.4,200,324.43,544.48,233.4,553.4,320,223.79,1,2
-76.331,173.61,116.27,6.6814,122.2,161.2,342.2,181,358.58,605.5,268.2,604.2,336,253.03,1,2
-74.204,145.62,111.49,6.4033,99.118,137.12,330.12,193,385.64,626.21,192.12,471.12,279,242.9,1,2
-75.65,147.36,109.76,5.7311,60.662,117.66,317.68,200.02,457.31,685.76,202.66,503.68,301.02,232.24,1,2
-73.82,150.27,109.99,5.9528,71.058,119.06,329.06,210,399.36,618.31,207.06,513.06,306,222.43,1,2
-75.083,215.41,111.66,5.1869,74.942,130.94,342.94,212,412.9,623.8,207.94,517.94,310,214.69,1,2
-75.889,155.99,113.78,6.5049,87.309,139.31,345.31,206,516.2,745.12,183.31,458.31,275,231.71,1,2
-75.5,180.32,114.38,5.9749,100.98,143.98,345.98,202,321.17,536.33,236.98,561.98,325,219.12,1,2
-74.697,156.73,114.14,6.7245,119.08,155.08,345.08,190,206.96,426.1,260.08,579.08,319,221.87,1,2
-74.575,180.9,109.26,5.2698,83.693,125.69,318.69,193,300.72,507.11,203.69,505.69,302,208.81,1,2
-73.825,158.6,114.11,6.8936,81.063,121.06,296.06,175,335.93,564.26,185.06,443.06,258,229.71,1,2
-74.901,183.56,113.06,5.7381,90.897,134.9,332.07,197.18,351.41,569.69,183.9,459.07,275.18,220.1,1,2
-77.293,200.11,117.35,5.7728,91.329,135.33,307.33,172,436.84,648.64,183.33,456.33,273,214.12,1,2
-77.788,184.37,118.21,6.4541,92.73,132.73,300.73,168,509.45,741.81,224.73,540.73,316,238.16,1,2
-77.588,185.19,117.57,6.1689,108.02,147.02,299.02,152,155.46,363.8,266.02,579.02,313,210.31,1,2
-77.546,199.17,114.99,5.4802,100.09,151.09,348.09,197,448.2,681.85,202.09,503.09,301,237.25,1,2
-74.809,141.74,108.92,5.8095,85.147,126.15,318.15,192,237.76,444.96,245.15,575.15,330,210.36,1,2
-74.404,136.85,110.3,6.3974,88.182,126.18,301.18,175,254.21,452.64,154.18,374.18,220,198.85,1,2
-74.628,150.02,109.56,5.7134,110.29,147.29,352.29,205,252.85,486.89,285.29,630.29,345,239.19,1,2
-75.432,190.73,118.62,6.9165,115.86,155.86,352.86,197,457.52,681.35,195.86,484.86,289,226.89,1,2
-74.705,173.83,115.3,6.4827,101.13,140.13,339.13,199,261.58,464.88,241.13,564.13,323,206.44,1,2
-77.149,153.9,111.29,5.5413,97.935,153.93,337.93,184,428.33,639.21,171.93,439.93,268,212.79,1,2
-75.214,125.75,108.75,6.5299,100.44,133.44,306.8,173.36,257.02,512.1,302.8,656.8,354,261.61,1,2
-75.7,166.25,111.77,5.7225,84.868,130.87,319.87,189,347.84,545.78,186.87,469.87,283,199.9,1,2
-73.845,131.39,105.85,5.576,93.777,138.78,339.78,201,201.96,398.26,165.78,407.78,242,196.83,1,2
-75.234,142.88,109.52,5.7056,66.267,118.27,313.27,195,365.46,583.36,194.27,482.27,288,220.27,1,2
-76.134,146.88,109.53,5.6466,69.619,115.62,297.62,182,398.65,626.08,214.62,529.62,315,231.51,1,2
-77.008,210.21,119.13,5.9423,92.765,138.76,320.76,182,390.01,600.83,224.76,540.76,316,215.01,1,2
-73.673,155.82,113.81,6.9397,112.96,149.96,347.96,198,171.53,385.3,222.96,503.96,281,214.98,1,2
-76.745,222.32,119.36,6.0212,113.79,147.79,301.79,154,145.66,395.66,379.79,723.79,344,256.01,1,2
-74.168,223.57,119.84,6.537,79.818,123.82,318.34,194.52,205.25,435.44,279.82,609.34,329.52,233.59,1,2
-75.741,224.66,118.59,5.9058,70.535,116.54,297.54,181,440.98,684.32,225.54,539.54,314,248.14,1,2
-74.29,163.05,104.39,4.926,92.514,133.51,325.51,192,178.39,368.85,233.51,551.51,318,192.4,1,2
-71.701,133.65,106.55,5.9099,67.493,111.49,324.66,213.17,317.83,545.89,243.66,576.66,333,232.5,1,2
-76.401,194.52,118.53,6.4943,127.8,161.8,321.8,160,267.31,500.6,268.8,594.97,326.16,237.44,1,2
-75.591,194.28,116.96,6.3173,110.39,148.39,333.39,185,298.82,515.47,207.39,499.39,292,218.85,1,2
-76.566,154.17,113.12,6.2413,93.848,139.85,323.85,184,451.72,659.78,175.85,442.85,267,210.13,1,2
-73.507,140.85,104.9,5.2728,82.76,128.76,346.76,218,222.29,436.77,269.76,614.76,345,218.5,1,2
-77.479,221.25,118.86,5.8252,93.96,138.96,312.96,174,424.46,656.33,195.96,482.96,287,234.73,1,2
-77.011,207.53,114.19,5.1932,93.45,135.45,297.01,161.56,144.77,330.42,266.01,591.01,325,187.72,1,2
-77.048,155.71,117.24,8.8727,128.88,163.88,327.88,164,265.18,461.68,249.88,570.88,321,199.92,1,2
-75.778,253.48,115.58,5.2289,87.512,125.51,317.51,192,378.6,631.21,281.51,634.51,353,261.03,1,2
-75.997,236.72,116.78,5.3934,87.985,130.98,301.98,171,315.41,521.21,152.98,383.98,231,206.49,1,2
-76.474,146.79,113.57,7.002,115.03,155.03,347.14,192.12,469.74,682.71,181.03,455.14,274.12,215.43,1,2
-76.377,157.74,117.03,8.3957,105.4,143.4,312.4,169,331.24,579.56,248.4,565.4,317,252.43,1,2
-73.733,132.82,113.31,9.2224,122.8,155.8,336.8,181,159.02,423.21,367.8,707.8,340,269.81,1,2
-76.266,224.87,119.95,6.1635,94.787,133.79,301.98,168.19,256.6,505.5,314.98,667.98,353,255.84,1,2
-73.581,152.74,112.69,6.7381,61.288,110.29,310.74,200.45,230.2,447.22,222.29,505.74,283.45,218.5,1,2
-75.2,158.49,110.42,5.6884,95.012,137.01,329.01,192,304.69,504.14,213.01,523.01,310,202.22,1,2
-78.226,194.57,117.43,5.849,101.97,145.97,308.97,163,435.26,677.25,252.97,588.97,336,248.91,1,2
-74.86,221.47,109.45,4.7124,61.919,109.92,307.92,198,307.29,537.95,250.92,595.92,345,235.74,1,2
-75.118,138.18,110.97,6.589,105.02,145.02,338.02,193,406.04,632.61,181.02,451.02,270,228.61,1,2
-74.601,163.36,111.52,5.6309,73.817,120.82,311.82,191,175.66,396.25,282.82,617.82,335,223.67,1,2
-74.895,175.48,116.79,6.9803,58.369,111.37,297.4,186.03,517.98,745.07,162.37,396.4,234.03,228.46,1,2
-76.622,235.05,120.42,6.0308,109.66,147.66,319.66,172,296.6,521.16,265.66,600.66,335,229.5,1,2
-75.52,207.6,113.04,5.3785,79.355,127.35,321.35,194,427.66,648.99,195.35,487.35,292,224.39,1,2
-74.834,131.19,106.86,5.5141,70.138,110.14,295.16,185.02,282.67,517.02,240.16,571.16,331,238.13,1,2
-75.945,194.96,113.49,5.4033,110.42,151.42,347.42,196,220.24,436.31,260.42,588.42,328,219.28,1,2
-75.923,152.45,109.95,5.5062,107.2,138.2,297.21,159.01,161.72,373.43,232.21,531.21,299,213.27,1,2
-77.097,234.71,120.74,6.0313,113.62,150.62,318.55,167.93,198.28,390.29,217.62,508.55,290.93,193.46,1,2
-75.033,141.77,113.4,7.6023,96.816,138.82,337.82,199,478.8,687.47,183.82,457.82,274,211.2,1,2
-76.792,185.78,109.44,4.7688,96.503,138.5,304.5,166,156.51,336.55,241.5,558.5,317,181.78,1,2
-77.744,216.24,113.85,5.1282,93.529,139.53,306.53,167,413.65,613,166.53,428.53,262,201,1,2
-75.05,136.52,111.4,6.7346,114.06,150.06,327.06,177,320.21,536.09,162.06,403.06,241,216.79,1,2
-75.762,237.75,117.61,5.7374,92.045,132.04,300.04,168,405.4,647.66,187.04,455.04,268,244.56,1,2
-76.67,172.95,115.5,6.0632,88.183,136.18,313.18,177,372.64,593.42,191.18,470.18,279,222.89,1,2
-73.863,134.77,108.58,6.0653,83.434,121.43,304.43,183,151.44,364.56,258.43,573.43,315,214.96,1,2
-73.016,177.01,111.06,5.7812,94.576,130.58,304.58,174,195.83,387.33,181.58,438.58,257,192.37,1,2
-73.63,165.86,108.43,5.3616,79.627,118.63,309.03,190.4,235.52,446.4,224.03,537.03,313,213.21,1,2
-72.567,132.81,106.94,5.9791,60.011,110.01,327.01,217,332.79,537.29,226.01,552.01,326,208.4,1,2
-75.269,202.22,116.37,5.8551,99.633,136.63,324.63,188,253.4,457.93,241.63,565.63,324,207.67,1,2
-75.83,171.14,113.91,6.0855,94.918,134.92,314.92,180,343.54,565.4,191.92,472.92,281,223.91,1,2
-75.418,182.92,118.59,7.115,98.693,133.69,297.69,164,313.65,573.96,286.69,630.69,344,266.79,1,2
-75.877,182.92,114.7,5.9487,77.668,121.67,298.67,177,333.01,567.84,197.67,479.67,282,236.9,1,2
-75.671,151.33,112.88,6.3509,86.38,127.38,309.38,182,346.23,568.49,219.38,527.38,308,225.55,1,2
-74.792,251.99,119.88,5.8679,96.637,133.64,318.64,185,239.45,467.57,284.64,626.64,342,232.83,1,2
-74.405,165.28,112.38,6.0512,73.033,111.03,295.03,184,293.62,523.45,276.03,629.03,353,235.91,1,2
-75.512,187.96,114.01,5.6981,76.941,122.94,312.94,190,354.24,582.03,201.94,496.94,295,230.4,1,2
-75.909,160.06,111.06,5.6311,94.053,138.05,337.05,199,300.35,521.73,268.05,615.05,347,226.99,1,2
-74.381,151.46,112.22,6.3877,79.586,125.59,317.45,191.87,169.73,375.24,282.45,613.45,331,208.32,1,2
-74.809,156.68,111.12,5.9174,98.767,136.77,324.77,188,174.76,397.11,287.77,624.77,337,225.59,1,2
-76.596,229.66,114.99,5.241,63.536,127.54,328.55,201.02,510.56,729.58,199.54,497.55,298.02,223.11,1,2
-75.693,158.14,111.27,5.8564,100.74,137.74,313.74,176,299.6,503.56,221.74,536.74,315,207.04,1,2
-76.504,147.82,110.21,5.7969,79.699,123.7,310.7,187,433.1,665.34,242.7,579.7,337,238.81,1,2
-75.693,155.53,111.6,5.7915,97.162,135.16,307.38,172.22,221.74,424.49,243.38,566.51,323.13,205.48,1,2
-74.939,190.29,111.25,5.4868,100.44,142.44,349.44,207,392.76,588.01,196.44,495.44,299,198.2,1,2
-77.704,177.68,117.82,6.8072,111.39,146.39,301.39,155,283.72,490.48,217.39,517.39,300,209.15,1,2
-74.766,155.15,112.4,6.2613,109.45,146.45,311.45,165,154.82,387.02,268.45,580.45,312,234.25,1,2
-77.385,130.11,112.99,8.8479,123.34,158.34,312.34,154,341.37,541.95,159.34,395.34,236,201.47,1,2
-77.161,247.77,118.45,5.3799,102.27,142.27,319.27,177,362.41,577.47,216.27,523.27,307,218.46,1,2
-74.305,143.34,107.69,5.6494,90.682,132.68,346.68,214,338.54,561.28,251.68,594.68,343,228.3,1,2
-76.956,209.65,116.47,5.5929,82.838,133.84,326.84,193,473.38,712.57,205.84,505.11,299.27,243.11,1,2
-75.161,155.54,107.94,5.3468,65.7,112.7,297.7,185,305.84,533.3,198.7,490.7,292,229.59,1,2
-75.268,173.75,115.88,6.6003,78.757,124.76,320.76,196,491.1,702.92,207.76,510.76,303,216.22,1,2
-75.464,125.61,109.28,6.5041,56.344,115.34,296.44,181.09,425.13,639.57,148.34,368.44,220.09,215.1,1,2
-76.097,184.24,116.17,6.1719,118.26,154.26,330.26,176,280.33,482.44,185.26,456.26,271,203.49,1,2
-75.006,180.8,115.06,6.0572,75.576,123.58,327.99,204.42,478.98,736.36,239.58,567.99,328.42,263.86,1,2
-76.642,169.99,113.13,5.5991,102.86,138.86,297.86,159,224.84,420.64,228.86,541.86,313,198.09,1,2
-75.821,195.93,114.2,5.5066,81.918,125.92,301.92,176,208.3,412.32,209.92,495.92,286,205.4,1,2
-73.069,133.24,108.01,6.0292,92.313,133.31,344.31,211,287.06,520.61,223.31,530.31,307,236.23,1,2
-74.402,159.33,111.85,5.9785,64.196,124.2,339.2,215,470.53,703.98,178.2,443.2,265,235.62,1,2
-73.821,219.59,112.86,5.3639,50.456,102.46,296.46,194,185.26,405.92,271.46,605.46,334,223.66,1,2
-75.946,181.5,112.56,5.518,97.539,133.54,314.54,181,302.77,518.89,224.54,541.54,317,219.37,1,2
-77.591,186.32,116.7,5.9189,99.847,138.85,298.85,160,365.04,572.77,219.85,530.85,311,211.42,1,2
-74.062,141.05,109.72,6.2199,97.007,131.01,315.01,184,206.14,441.51,312.01,666.01,354,240.77,1,2
-78.529,158.91,114,6.1975,126.53,168.53,340.53,172,381.79,606.21,248.53,579.53,331,229.94,1,2
-79.602,244.78,120.15,5.4174,106.03,153.03,298.03,145,514.96,724.29,165.03,416.03,251,211.23,1,2
-75.269,148.04,112.8,6.4985,102.71,139.71,311.15,171.43,221.92,439.63,220.71,510.15,289.43,219.32,1,2
-78.158,162.05,117.96,8.3081,121.89,154.89,300.89,146,248.7,451.6,259.89,586.89,327,206.53,1,2
-76.428,164.27,115.02,6.6077,121.61,151.61,317.61,166,151.4,333.38,293.61,630.61,337,184.95,1,2
-76.427,215.99,117.92,5.9106,103.38,144.38,318.38,174,373.41,578.03,153.38,387.38,234,205.53,1,2
-73.959,126.28,108.38,6.46,55.928,107.93,317.93,210,471.36,711.25,192.93,477.93,285,242.94,1,2
-76.585,140.84,112.61,6.8148,102.37,138.37,302.37,164,188.29,430.35,327.37,677.37,350,247.47,1,2
-74.919,133.44,108.67,5.8743,107.01,144.01,329.01,185,170.84,417.36,334.01,681.01,347,251.51,1,2
-75.943,191.32,113.74,5.4738,104.96,146.96,324.96,178,194.34,388.36,214.96,507.96,293,195.41,1,2
-74.835,135.62,109.19,6.2041,86.531,119.53,295.53,176,233.5,451.35,259.53,598.53,339,221.65,1,2
-74.564,127.76,109.13,6.4319,108.87,142.87,327.87,185,197.78,425.31,261.87,585.87,324,230.32,1,2
-75.798,212.38,117.44,6.0273,108.26,147.26,338.26,191,299.47,519.1,228.26,539.26,311,222.69,1,2
-77.339,280.89,119.27,5.1799,101.38,139.38,309.38,170,275.62,510.87,292.38,641.38,349,241.42,1,2
-75.796,136.68,110.78,6.4003,109.73,148.73,335.73,187,356.56,582.27,207.73,507.73,300,228.61,1,2
-74.611,131.04,110.91,7.0876,103.66,140.66,334.66,194,363.98,617.57,234.66,549.66,315,257.68,1,2
-75.664,163.12,114.14,6.363,105.1,139.1,310.1,171,261.84,469.11,229.1,540.1,311,209.95,1,2
-73.728,158.35,109.71,5.7685,67.145,112.15,311.15,199,354.89,591.64,213.15,520.15,307,239.98,1,2
-76.495,169.27,116.59,6.7408,106.54,152.54,338.54,186,371.88,579.79,180.54,448.54,268,209.58,1,2
-76.352,179.52,116.37,6.3459,103.6,141.6,306.6,165,142.95,356.22,269.6,579.6,310,215.06,1,2
-76.265,171.31,114.81,6.0788,105.14,147.14,338.14,191,359.97,583.39,232.14,554.14,322,227.68,1,2
-75.018,159.67,114.59,6.8884,93.175,133.18,328.18,195,417.14,660.29,211.18,511.18,300,246.64,1,2
-73.433,143.05,107.67,5.6816,89.685,130.68,339.68,209,209.18,429.06,248.68,570.68,322,222.49,1,2
-75.07,129.5,106.36,5.6518,96.775,137.77,342.77,205,326.61,567.05,249.77,585.77,336,245.37,1,2
-73.804,129.66,105.78,5.6478,76.322,122.32,326.32,204,158.67,376.01,292.32,633.32,341,220.43,1,2
-74.468,197.85,116.01,5.9593,52.097,117.1,320.1,203,436.87,657.01,174.1,427.1,253,221.75,1,2
-76.523,188.41,113.84,5.4051,91.836,130.84,296.84,166,182.39,389.59,281.84,622.04,340.2,210.61,1,2
-75.779,256.41,113.17,4.7664,94.271,134.27,323.27,189,209.76,417.28,263.27,600.27,337,210.9,1,2
-75.253,139.61,110.77,6.2417,111.36,146.36,322.82,176.46,165.72,406.17,298.82,631.82,333,243.65,1,2
-75.124,172.48,116.84,7.2318,117.28,152.28,338.28,186,302.67,545.59,274.28,610.28,336,248.22,1,2
-74.288,127.51,110.16,7.1115,101.13,142.13,348.13,206,401.87,637.49,224.13,538.13,314,239.82,1,2
-77.006,142.94,113.01,6.7173,87.699,133.7,303.7,170,470.16,707.22,183.7,453.7,270,239.48,1,2
-74.292,154.09,115.84,8.0388,91.761,134.76,333.76,199,464.52,706.95,202.76,485.76,283,245.51,1,2
-73.013,195.18,111.18,5.5258,56.854,115.85,304.85,189,292.44,486.2,151.85,379.85,228,194.32,1,2
-74.639,138.82,109.29,6.0622,88.354,129.35,315.65,186.3,251.35,467.25,186.35,452.65,266.3,217.07,1,2
-76.288,202.3,116,5.6717,87.428,128.43,310.43,182,329.79,572.8,251.43,584.43,333,247.93,1,2
-76.77,166.46,116.39,6.9493,123.29,158.29,325.29,167,233.91,440.43,232.29,537.29,305,208.8,1,2
-75.177,178.15,113.73,5.8002,103.58,142.58,330.58,188,134.6,356.3,350.58,695.58,345,225.98,1,2
-75.065,144,109.89,5.8611,62.646,113.65,310.65,197,463.96,704.88,195.65,487.65,292,244.29,1,2
-73.904,162.1,115.63,7.273,103.97,142.97,332.97,190,346.49,564.98,255.97,589.97,334,223.88,1,2
-74.746,175.97,113.72,5.9186,73.554,117.55,303.55,186,187.65,407.52,276.55,609.55,333,222.96,1,2
-76.599,178.31,111.05,5.1495,80.525,126.53,304.53,178,315.8,542.87,226.53,545.53,319,230.58,1,2
-76.719,165.98,114.72,6.2377,93.922,136.92,305.81,168.89,342.04,558.25,192.92,472.81,279.89,218.16,1,2
-74.874,243.65,115.44,5.4474,95.467,133.47,312.59,179.12,100.66,310.13,302.59,627.59,325,211.39,1,2
-76.321,149.96,113.9,6.8056,87.139,126.14,299.14,173,412.18,617.23,185.14,461.14,276,207.28,1,2
-76.296,172.67,115.03,6.3036,108.65,143.65,324.65,181,303.48,498.21,229.65,549.65,320,198.2,1,2
-73.99,146.96,105.84,5.3187,62.524,112.52,312.83,200.31,299.92,510.33,202.83,504.83,302,212.8,1,2
-74.878,166.76,118.53,8.7996,116.45,151.45,306.45,155,328.5,563.87,226.45,523.45,297,238.25,1,2
-76.711,198.78,118.32,6.2048,88.973,134.97,303.97,169,418.2,633.34,165.97,411.97,246,216.46,1,2
-76.319,166.52,115.41,6.4952,102.24,144.24,321.24,177,257.98,488.3,224.24,519.24,295,232.44,1,2
-76.881,147.07,113.98,7.0522,112.62,151.62,325.62,174,413.01,663.99,236.62,557.62,321,256.02,1,2
-74.851,172.73,109.81,5.4259,99.506,139.51,339.51,200,239.55,459.54,251.51,579.51,328,223.31,1,2
-76.749,254.01,116.52,5.1732,93.075,137.07,323.07,186,343.72,558.05,231.07,556.07,325,218.5,1,2
-74.197,134.87,102.28,5.0305,52.57,106.57,307.57,201,219.01,460.26,265.57,606.57,341,244.95,1,2
-76.28,133.44,112.54,7.7382,99.513,142.51,331.51,189,469.58,700.79,215.51,519.51,304,235.55,1,2
-74.9,149.99,113.85,7.0326,124.13,160.13,345.13,185,315.45,511.42,199.13,489.13,290,198.07,1,2
-76.883,198.24,118.64,6.2631,91.47,136.47,301.47,165,324.11,545.9,209.47,498.47,289,224.14,1,2
-75.682,142.19,114.21,7.9461,95.336,137.34,328.34,191,479.86,709.94,202.34,492.34,290,233.61,1,2
-73.847,126.23,103.26,5.3214,69.696,114.7,304.7,190,170.68,365.25,220.7,524.7,304,196,1,2
-76.83,210.76,116.48,5.6207,102.53,146.53,330.53,184,388.69,588.66,184.53,463.53,279,202.1,1,2
-78.11,190.49,119.35,6.635,123.24,159.24,302.24,143,232.94,454.02,248.24,559.24,311,223.77,1,2
-74.537,234.53,115.67,5.5013,64.331,115.33,302.33,187,396,636.6,201.33,493.33,292,243.49,1,2
-71.665,132.28,107.18,5.9967,93.981,130.98,344.06,213.08,198.05,435.85,279.06,613.06,334,241.14,1,2
-75.847,146.18,108.54,5.5317,69.131,116.13,305.13,189,321.47,553.56,254.13,599.13,345,237.56,1,2
-76.635,247.06,118.8,5.5737,106.42,149.42,337.42,188,346.92,552.98,186.42,466.42,280,207.97,1,2
-72.062,134.3,109.19,6.574,83.435,127.44,345.44,218,351.79,589.2,197.44,478.44,281,239.5,1,2
-75.827,125.34,109.38,6.5486,85.858,126.86,304.64,177.79,396.77,613.06,201.86,498.64,296.79,219.38,1,2
-75.671,198.82,114.57,5.5358,78.332,122.33,315.33,193,359.86,591.12,250.33,588.33,338,236.83,1,2
-75.716,188.36,112.91,5.4548,59.248,125.25,344.25,219,462.6,700.64,204.25,506.25,302,241.88,1,2
-74.019,138.54,105.53,5.3255,90.081,132.08,333.08,201,274.29,494.57,218.08,530.08,312,222.92,1,2
-75.551,165.34,111.73,5.7597,78.491,116.49,298.49,182,304.4,534.08,235.49,562.49,327,233.52,1,2
-73.589,131.14,107.65,6.0124,84.04,134.04,338.04,204,377.28,595.47,141.04,360.04,219,218.85,1,2
-75.364,167.57,112.34,5.7808,102.7,138.7,309.7,171,318.61,536.48,158.7,398.7,240,218.93,1,2
-75.606,152.29,112.26,6.2102,113.1,143.1,313.1,170,203.71,440.97,326.1,678.1,352,243.22,1,2
-73.387,145.77,109.27,5.9137,58.59,110.59,305.59,195,460.3,710.28,159.59,397.59,238,251.36,1,2
-75.618,159.18,114.84,6.7348,109.63,150.63,332.63,182,180.49,414.98,250.63,546.63,296,236.22,1,2
-73.464,131.41,109.37,6.4573,76.357,124.36,324.24,199.88,391.04,614.23,154.36,383.24,228.88,224.03,1,2
-73.888,159.09,111.8,6.0658,80.382,123.38,325.38,202,401.46,636.21,211.38,513.38,302,238.2,1,2
-78.462,198.11,118.54,6.2351,123.98,155.98,301.98,146,274.62,479.34,201.98,485.75,283.77,206.61,1,2
-74.776,147.59,109.87,5.817,90.184,134.18,342.18,208,312.71,541.88,263.18,608.18,345,234.71,1,2
-75.014,203.81,109.4,4.8827,87.202,134.2,323.59,189.38,166.25,369.2,213.2,499.59,286.38,204.04,1,2
-74.91,184.86,118.49,7.0389,82.165,120.16,295.16,175,251.96,470.61,284.16,630.16,346,223.79,1,2
-75.645,186.25,119.46,7.5114,105.21,145.21,337.63,192.41,507.36,730.27,202.21,490.63,288.41,226.6,1,2
-76.985,253.61,116.32,5.1443,100.94,139.94,318.94,179,242.14,464.15,302.94,656.94,354,228.12,1,2
-76.261,189.98,117.91,6.3372,111.77,150.77,327.77,177,240.12,473.68,254.77,570.77,316,236.52,1,2
-73.319,159.69,110.47,5.8776,90.334,134.33,352.33,218,322.78,542.64,228.33,548.33,320,223.46,1,2
-76.364,179.46,113.91,5.6039,101.41,143.41,323.41,180,219.35,437.12,288.41,633.15,344.73,222.26,1,2
-75.124,157.23,115.78,7.5771,116.41,149.41,321.41,172,129.66,360.07,313.41,640.41,327,233.05,1,2
-73.522,130.12,106.69,5.904,89.719,125.72,309.72,184,180.62,377.43,218.72,514.72,296,198.22,1,2
-74.969,170.77,113.78,6.0175,69.884,121.88,323.04,201.16,391.01,595.44,181.88,455.04,273.16,206.36,1,2
-76.543,240.91,120.25,5.8717,89.912,137.91,333.91,196,478.4,713.01,208.91,508.91,300,238.68,1,2
-74.035,130.48,106.53,5.7497,81.227,121.23,317.23,196,244.89,486.07,271.23,613.23,342,245.59,1,2
-75.087,127.17,110.18,6.9106,106.15,146.15,338.28,192.13,374.57,599.71,210.15,513.28,303.13,228.34,1,2
-78.122,196.55,117.17,5.6734,87.747,137.75,296.7,158.96,365.73,579.12,203.75,498.7,294.96,216.12,1,2
-74.233,177.66,114.82,6.2173,99.301,136.3,318.58,182.28,248.17,468.78,212.3,499.58,287.28,222.39,1,2
-75.19,131.35,111.71,7.7272,110.91,143.91,316.91,173,147.08,350.92,317.91,660.91,343,207.46,1,2
-75.059,126.63,107.42,5.8436,81.221,121.22,297.22,176,174.84,389.31,258.22,580.22,322,216.75,1,2
-73.665,153.9,111.41,6.0975,65.261,120.26,329.26,209,428.43,634.59,188.26,468.26,280,208.64,1,2
-75.658,156.48,114.42,6.9944,99.722,133.72,302.7,168.98,327.21,563.18,210.72,502.7,291.98,238.44,1,2
-76.373,153.32,116.17,8.183,109.06,140.06,295.92,155.85,259.5,501.68,301.92,650.92,349,248.39,1,2
-75.45,162.78,113.8,6.3242,98.967,132.97,296.97,164,125.56,350.78,342.97,687.97,345,229.05,1,2
-75.222,174.93,114.23,6.0326,80.403,127.4,319.4,192,344.82,563.53,183.4,451.4,268,220.31,1,2
-75.206,191.93,117.98,6.5125,76.588,120.59,302.13,181.54,401.47,655.25,243.13,568.13,325,258.99,1,2
-77.659,249.45,119.11,5.2934,97.673,138.67,304.67,166,304.93,524.72,234.67,553.67,319,223.35,1,2
-75.612,168,117.5,7.6235,102.88,138.88,312.88,174,238.23,452.8,232.88,532.88,300,216.71,1,2
-76.151,190.93,115.28,5.7302,87.058,126.06,302.06,176,218.15,408.58,258.06,595.06,337,193.81,1,2
-73.864,150.14,110.24,6.0706,106.99,143.99,333.99,190,128.42,327.47,295.99,626.99,331,201.42,1,2
-75.141,160.47,108.57,5.263,68.484,114.48,303.48,189,261.23,469.41,265.48,616.48,351,213.16,1,2
-76.099,197.72,118.56,6.4276,79.138,123.14,297.14,174,300.75,492.15,215.14,517.14,302,193.93,1,2
-76.134,170.9,112.62,5.7139,108.45,154.45,349.28,194.83,280.66,502.35,218.45,525,306.55,224.21,1,2
-74.966,174.38,112.16,5.7184,94.333,130.33,316.33,186,266.62,470.83,243.33,575.33,332,207.88,1,2
-76.515,188.23,112.75,5.2588,80.465,127.46,308.46,181,360.88,572.88,218.46,534.46,316,215.77,1,2
-77.316,244.14,119.81,5.6878,93.184,138.18,327.16,188.98,514.72,747.13,199.18,493.16,293.98,236.33,1,2
-75.639,162.24,114.67,6.6556,95.623,132.62,319.62,187,421.54,662.61,213.62,515.62,302,244.81,1,2
-74.946,148.48,110.36,5.8618,95.387,140.39,335.39,195,249.14,465.71,218.39,519.39,301,218.64,1,2
-74.664,140.9,105.33,5.121,74.419,117.42,306.42,189,215.53,401.85,233.42,561.42,328,188.93,1,2
-74.207,139.33,111.11,6.7748,105.74,145.74,348.74,203,490.57,721.2,151.74,386.74,235,231.95,1,2
-74.043,135.4,106.14,5.5421,83.46,124.46,317.46,193,216.43,433.18,220.46,522.46,302,218.57,1,2
