RMP,dV/dtmax,APA,APD20,APD40,APD50,APD90,APDtri,CTA,CTmax,CTD50,CTD90,CTDtri,CTD,Gender,class
-78.792,268.41,107.38,22.738,47.447,83.447,220.85,137.4,112.19,267.33,302.85,662.85,360,156.12,1,1
-77.192,229.93,103.21,24.712,49.728,82.728,236.73,154,84.307,240.25,357.73,733.73,376,157.06,1,1
-78.165,228.61,103.76,28.116,48.069,81.069,233.52,152.45,135.11,287.58,300.52,668.52,368,153.65,1,1
-78.345,235.35,105.16,27.993,48.852,81.852,230.85,149,96.179,252.02,330.85,699.85,369,156.99,1,1
-76.746,203.7,100.73,31.243,51.243,82.243,241.24,159,109.71,268.26,325.24,703.24,378,159.52,1,1
-78.591,237.94,105.18,31.121,51.962,84.962,216.96,132,130.14,284.84,307.96,681.96,374,156.03,1,1
-77.407,213.88,102.19,32.586,52.586,85.586,236.59,151,114.23,263.28,325.31,706.31,381,150.3,1,1
-77.556,247.09,104.71,25.903,51.524,87.524,236.52,149,109.76,262.78,310.52,675.52,365,154.18,1,1
-78.176,235.63,105.14,20.716,46.543,80.543,218.54,138,66.645,215.26,377.54,751.54,374,149.77,1,1
-77.187,190.81,99.872,27.197,47.911,80.911,239.91,159,76.279,223.29,323.91,682.91,359,147.72,1,1
-77.517,193.98,99.672,29.046,49.241,81.241,241.24,160,92.963,243.06,339.24,714.24,375,151.19,1,1
-78.415,266.75,105.98,24.392,48.094,81.094,223.09,142,83.588,231.12,341.09,711.09,370,148.6,1,1
-78.484,263.02,106.65,27.482,50.878,83.878,221.88,138,98.241,250.67,345.88,720.88,375,153.76,1,1
-78.309,258,106.52,31.108,53.092,87.092,233.09,146,132.61,296.13,305.09,672.09,367,164.89,1,1
-77.819,222.61,102.74,26.884,48.866,83.866,238.87,155,108.79,259.55,307.87,670.87,363,151.73,1,1
-77.912,214.32,101.71,26.278,49.083,83.083,231.78,148.7,77.322,224.21,357.78,728.78,371,147.87,1,1
-78.357,204.07,100.61,32.273,52.817,86.817,229.82,143,123.08,281.86,303.82,672.82,369,159.83,1,1
-78.657,249.82,104.38,25.683,49.525,83.525,225.53,142,113.81,274.51,335.53,712.53,377,162.13,1,1
-77.105,204.16,101.54,30.119,52.119,86.119,241.12,155,89.474,233.23,322.12,686.12,364,144.68,1,1
-77.81,228.37,104.17,26.545,49.159,81.159,226.66,145.5,85.317,241.18,330.66,696.66,366,156.78,1,1
-77.768,197.85,100.43,28.528,51.753,87.753,237.75,150,80.535,223.26,340.75,708.75,368,143.77,1,1
-78.033,223.04,101.73,28.468,50.322,82.322,229.22,146.9,97.766,247.44,315.22,682.22,367,150.81,1,1
-77.14,203.53,99.988,23.561,46.028,80.028,240.99,160.96,91.43,245.86,327.99,694.99,367,155.5,1,1
-78.579,240.01,105.08,21.431,47.044,80.044,210.87,130.82,77.025,230.3,360.87,734.87,374,154.43,1,1
-77.077,193.63,99.671,26.371,47.641,80.641,237.64,157,91.925,239.86,314.64,676.64,362,148.72,1,1
-77.504,208.2,100.63,24.59,47.182,80.182,230.18,150,93.307,251.55,310.18,669.18,359,158.95,1,1
-78.36,252.3,105.46,25.981,49.555,84.555,227.55,143,92.937,252.41,342.55,713.55,371,160.63,1,1
-78.053,198.77,101.57,33.902,54.902,87.902,235.79,147.89,96.537,244.72,341.79,720.79,379,149.36,1,1
-78.377,255.22,106.15,27.122,48.541,81.541,225.54,144,113.5,271.87,316.54,685.54,369,159.49,1,1
-78.715,227.45,102.7,30.541,51.541,84.541,226.54,142,117.69,269.04,277.54,630.54,353,152.15,1,1
-78.44,222.34,103.55,31.145,50.145,83.145,227.15,144,124.49,275.33,297.15,661.15,364,152.02,1,1
-77.86,214.48,103.03,28.9,50.9,80.9,223.9,143,80.456,235.64,357.9,733.9,376,156.32,1,1
-78.139,197.34,101.35,32.708,51.708,82.708,223.71,141,99.474,261.32,355.71,738.71,383,163.37,1,1
-77.759,214.76,101.59,22.293,45.253,80.253,234.25,154,76.503,217.86,312.25,667.25,355,141.94,1,1
-77.801,243.4,103.14,26.734,47.843,82.843,235.84,153,129.73,283.44,284.84,646.84,362,154.69,1,1
-78.411,221.05,101.95,24.348,47.338,80.338,226.34,146,93.131,240.89,320.34,685.34,365,148.77,1,1
-77.944,191.07,99.722,28.815,50.519,83.519,232.52,149,75.619,221.17,335.52,699.52,364,146.36,1,1
-78.455,228.73,103.5,18.799,45.932,81.932,226.93,145,86.437,238.3,339.93,705.93,366,152.88,1,1
-78.065,216.54,101.44,26.714,49.871,85.871,237.87,152,114.79,267.08,331.87,706.87,375,153.83,1,1
-77.663,234.74,104.23,29.954,51.917,84.917,232.92,148,108.57,255.92,315.92,686.92,371,148.47,1,1
-77.14,205.37,100.5,29.913,50.768,82.768,244.77,162,81.005,236.89,341.77,711.77,370,156.9,1,1
-78.132,229.4,103.18,26.215,47.5,81.5,228.5,147,114.69,265.41,324.5,701.5,377,151.92,1,1
-78.586,257.42,106.43,29.757,54.571,88.571,221.57,133,90.221,244.1,356.57,734.57,378,155.34,1,1
-77.552,223.81,104.06,24.081,46.355,80.355,237.35,157,86.408,234.13,346.35,719.35,373,148.73,1,1
-78.779,226.74,102.94,24.058,46.825,80.825,214.83,134,96.677,241.96,329.83,701.83,372,146.47,1,1
-77.302,207.6,101.9,29.546,50.546,83.546,244.95,161.4,105.11,259.03,319.95,688.95,369,154.92,1,1
-77.675,222.34,103.04,32.723,51.723,84.723,237.72,153,142.34,301.19,290.72,656.72,366,160.14,1,1
-78.114,245.59,104.53,25.734,47.459,83.459,241.46,158,105.36,257.6,325.46,697.46,372,153.51,1,1
-78.435,258.62,105.38,22.891,47.341,82.341,223.34,141,91.508,236.59,296.34,650.34,354,145.85,1,1
-78.112,215.18,100.83,24.562,47.444,82.444,231.44,149,112.52,259.12,302.44,669.44,367,147.69,1,1
-77.352,230.8,103.93,27.072,50.618,83.618,233.62,150,83.633,230.87,307.48,662.48,355,147.91,1,1
-78.752,238.24,104.78,28.141,49.023,81.023,220.02,139,120.73,275.96,319.02,698.02,379,156.68,1,1
-78.204,204.05,101.73,30.264,50.194,84.194,233.27,149.08,108.43,256.68,307.27,672.27,365,149.25,1,1
-78.457,228.87,104.2,30.282,52.282,87.282,225.3,138.02,95.847,244.51,339.3,713.3,374,149.88,1,1
-78.613,246.36,105.18,26.272,50.824,87.824,228.82,141,105.76,255.51,299.82,657.82,358,150.54,1,1
-76.766,191.53,99.782,30.68,49.68,80.68,240.68,160,102.37,259.84,332.68,706.68,374,158.52,1,1
-78.311,214.41,102.98,30.787,52.745,86.745,228.75,142,106.85,257.74,308.75,673.75,365,151.97,1,1
-77.331,215.11,101.88,30.192,51.142,81.142,233.66,152.52,98.066,261.63,359.66,740.66,381,165.03,1,1
-78.437,218.62,102.84,26.595,49.905,83.905,224.9,141,91.471,242.38,311.9,670.9,359,151.72,1,1
-76.923,193.04,100.04,29.5,49.558,81.558,244.56,163,81.943,231.5,371.56,748.56,377,151.01,1,1
-77.199,235.95,103.91,27.382,49.971,82.971,242.97,160,109.26,270.86,332.97,705.97,373,162.92,1,1
-78.268,245.97,106.7,23.598,47.221,82.221,222.17,139.95,84.232,227.83,289.17,626.17,337,144.08,1,1
-77.811,204.68,100.71,31.043,51.043,84.043,241.04,157,94.488,242.04,335.04,710.04,375,148.56,1,1
-77.79,234.81,104.6,26.322,48.923,80.923,229.92,149,94.392,249.09,318.92,683.92,365,155.63,1,1
-77.43,221.76,102.5,20.648,44.847,80.847,240.85,160,82.367,224.69,340.85,708.85,368,143.29,1,1
-77.071,219.7,102.85,28.134,51.063,83.063,242.06,159,89.173,247.11,346.06,718.06,372,159.01,1,1
-77.866,230.62,104.25,24.467,47.403,80.403,223.4,143,101.48,252.9,308.4,669.4,361,152.25,1,1
-77.334,196.52,99.949,30.128,49.946,81.946,237.95,156,86.847,238.16,328.95,698.95,370,152.24,1,1
-78.072,262.45,106.35,27.617,49.617,83.617,233.67,150.05,114.49,268.03,317.67,689.67,372,154.76,1,1
-78.51,246.2,106.44,26.641,49.29,83.29,224.29,141,89.253,236.64,331.29,697.29,366,148.48,1,1
-77.961,222.27,103.24,29.619,50.585,83.585,234.04,150.45,98.397,252.69,332.04,704.04,372,155.37,1,1
-78.491,215.72,102.72,34.174,55.174,89.174,236.17,147,118.96,263.79,309.17,681.17,372,146.1,1,1
-78.578,256.57,105.5,22.201,47.123,83.123,230.12,147,110.54,260.22,289.12,643.12,354,150.56,1,1
-79.228,267.4,106.8,26.773,49.518,83.518,214.52,131,108.55,258.97,333.52,713.52,380,151.69,1,1
-77.962,235.61,104.33,32.571,56.571,90.571,236.57,146,105.7,261.1,323.57,695.57,372,156.63,1,1
-78.293,210.41,100.96,28.532,48.971,81.971,224.93,142.96,93.163,248.36,315.93,678.93,363,156.16,1,1
-78.448,230.7,104.48,24.482,49.107,84.107,225.11,141,88.082,231.21,310.11,666.11,356,143.92,1,1
-78.494,235.64,105.06,31.917,51.917,83.917,225.92,142,130.27,288.64,306.92,677.92,371,159.62,1,1
-77.633,229.5,103.64,20.516,46.336,80.336,230.68,150.35,85.651,241.56,358.68,732.68,374,156.92,1,1
-78.489,242.98,105.13,25.666,49.103,82.103,227.1,145,86.58,229.77,356.1,737.1,381,144.4,1,1
-78.004,250.44,105.72,22.743,47.472,83.472,232.42,148.95,98.045,242.84,292.42,642.42,350,145.47,1,1
-78.404,270.82,105.88,19.542,44.683,80.683,228.68,148,99.871,247.24,309.68,673.68,364,148.21,1,1
-78.09,255.42,105.54,24.639,47.864,83.864,233.86,150,104.41,249,294.86,651.86,357,145.44,1,1
-76.827,236,104.06,21.467,46.336,81.336,242.34,161,91.626,247.96,313.34,668.34,355,157.24,1,1
-78.68,244.25,106,26.633,51.221,85.221,223.72,138.5,82.609,224.29,348.72,726.72,378,142.77,1,1
-78.17,265.46,106.88,22.757,48.029,82.029,225.03,143,95.687,246.42,329.03,699.03,370,151.92,1,1
-77.306,203.83,100.71,26.999,48.933,83.933,242.93,159,88.804,232.37,329.93,696.93,367,144.6,1,1
-77.83,212.65,101.89,28.28,49.153,80.153,230.15,150,93.755,252.72,341.15,716.15,375,160.14,1,1
-77.828,218.5,101.92,27.179,49.294,83.294,237.28,153.99,108.77,261.05,305.28,669.28,364,153.36,1,1
-77.691,205.09,101.07,23.687,48.036,85.036,241.18,156.15,72.868,216.54,333.18,690.18,357,144.49,1,1
-78.11,235.75,104.37,35.909,58.909,93.909,240.91,147,132.8,290.97,312.91,688.91,376,159.63,1,1
-77.437,220.76,101.97,24.689,48.188,81.188,236.19,155,93.002,247.3,325.19,691.19,366,155.37,1,1
-78.748,251.3,107.01,25.697,50.118,83.118,213.43,130.31,91.991,247.65,324.43,687.43,363,156.62,1,1
-78.184,242.38,104.49,25.596,46.505,81.505,232.5,151,141.39,297.83,272.5,622.5,350,157.28,1,1
-77.74,239.93,104.43,28.156,49.889,83.889,237.89,154,112.27,262.86,322.89,697.89,375,152.01,1,1
-78.488,240.27,104.68,23.708,49.211,83.211,220.42,137.21,81.135,229.74,349.42,720.42,371,149.62,1,1
-78.244,223.88,104.06,31.227,52.227,83.227,227.13,143.9,93.673,242.42,311.13,674.13,363,149.57,1,1
-78.501,250.38,105.79,20.291,45.935,81.935,225.94,144,88.308,228.16,300.94,653.94,353,140.62,1,1
-79.13,265.54,107.21,28.845,50.762,85.762,221.76,136,111.1,262.49,306.76,672.76,366,152.47,1,1
-77.747,255.48,106.25,24.72,49.113,83.113,241.11,158,106.61,261.48,325.11,694.11,369,155.95,1,1
-77.564,206.05,101.02,28.787,49.518,80.518,232.52,152,85.13,239.88,343.52,713.52,370,155.96,1,1
-78.378,258.51,107,24.494,48.578,82.578,227.58,145,87.34,238.93,336.66,701.66,365,152.59,1,1
-78.214,244.38,105.62,30.147,52.147,85.147,230.45,145.31,107.11,263.37,325.45,697.45,372,157.49,1,1
-77.61,232.59,103.09,27.523,49.391,82.391,244.39,162,102.81,264.68,328.39,697.39,369,162.87,1,1
-77.063,209.11,100.99,29.08,49.944,80.944,241.94,161,101.62,261.23,341.94,716.94,375,161.06,1,1
-77.945,226.36,103.75,25.735,47.587,82.587,229.59,147,104.17,251.34,303.59,663.59,360,148.11,1,1
-77.703,211.7,101.97,31.692,52.692,85.692,242.69,157,112.82,270.1,315.69,685.69,370,158.37,1,1
-78.03,253.12,106.37,31.098,52.041,84.041,228.04,144,103.54,260.16,340.04,715.04,375,158.17,1,1
-77.94,228.31,103.72,30.508,53.502,87.502,231.5,144,91.677,240.12,311.5,672.5,361,149.23,1,1
-77.01,220.47,103.3,32.008,53.864,85.864,241.86,156,107.33,270.95,318.86,685.86,367,164.73,1,1
-78.043,194.94,99.437,29.149,48.144,83.144,232.82,149.67,118.02,264.14,293.82,659.82,366,147.09,1,1
-78.412,209.18,101.73,26.26,47.285,80.285,222.29,142,68.88,213.28,351.29,721.29,370,145.25,1,1
-77.728,225.1,102.79,26.363,49.767,81.767,233.77,152,86.484,243.28,358.77,734.77,376,158.13,1,1
-77.782,191.16,100.29,31.136,52.443,88.443,245.44,157,88.617,231.5,351.44,724.44,373,144.13,1,1
-77.853,245.27,103.88,17.3,44.52,80.52,226.52,146,95.899,248.8,344.52,719.82,375.3,154.21,1,1
-77.881,226.15,103.35,33.91,55.91,88.91,238.87,149.96,121.78,281.42,317.87,692.87,375,160.87,1,1
-77.416,250.82,103.87,21.977,46.258,82.258,245.26,163,112.13,258.09,303.26,668.26,365,146.9,1,1
-79.132,249.56,105.45,25.31,47.538,80.538,212.54,132,102.31,251.84,302.54,666.54,364,150.48,1,1
-77.579,235.12,104.63,26.213,47.881,81.881,238.35,156.47,105.45,257.71,314.35,679.35,365,153.31,1,1
-79.073,250.72,106.51,32.195,53.195,86.195,213.3,127.1,116.55,275.86,315.3,684.3,369,160.62,1,1
-77.047,190.5,99.702,29.332,49.995,82.995,241,158,88.83,241.8,348,722,374,154.08,1,1
-78.692,193.45,101.28,38.28,58.28,89.28,223.28,134,112.24,272.1,321.28,696.28,375,161.12,1,1
-78.307,239.96,105.05,24.112,47.188,80.188,221.19,141,85.368,237.83,326.19,688.19,362,153.4,1,1
-78.139,213.21,102.09,32.752,54.752,88.752,234.75,146,97.603,250.72,331.75,703.75,372,154.22,1,1
-77.19,204.11,100.74,29.557,50.557,84.557,245.56,161,115.33,266.48,294.56,655.56,361,152.15,1,1
-78.313,228.21,105.1,30.404,50.404,84.404,232.4,148,136.66,287.76,300.4,667.4,367,152.34,1,1
-77.572,204.73,101.51,29.42,50.42,84.42,243.87,159.45,111.03,259.48,308.87,674.87,366,149.63,1,1
-77.542,217.67,101.97,25.189,45.315,80.239,243.24,163,129.74,283.08,308.24,682.24,374,154.61,1,1
-76.987,200.55,101.14,27.376,48.654,82.654,244.65,162,84.915,230.84,348.65,720.65,372,146.97,1,1
-78.578,194.83,100.31,31.367,50.595,83.595,228.59,145,103.57,248.38,310.59,679.59,369,145.95,1,1
-78.172,252.32,104.92,28.091,51.659,86.659,230.66,144,97.251,238.19,300.66,661.66,361,141.72,1,1
-77.274,209.64,100.77,28.655,49.485,80.485,239.48,159,95.16,253.02,326.48,695.48,369,158.84,1,1
-78.386,210.79,101.34,28.871,50.293,83.293,227.29,144,97.078,245.73,320.29,688.29,368,149.64,1,1
-78.108,248.88,104.53,27.044,46.218,81.218,230.22,149,154.87,305.76,283.22,648.22,365,152.34,1,1
-77.471,232.73,103.08,29.51,50.266,85.266,243.27,158,123.94,274.2,286.27,643.27,357,151.25,1,1
-77.652,209.25,101.77,33.671,53.106,84.106,232.11,148,140.47,299.48,312.11,693.11,381,160.6,1,1
-78.61,252.62,106.99,35.691,57.682,92.682,232.68,140,160.97,316.74,263.68,610.68,347,156.85,1,1
-78.362,229.48,104.19,29.888,49.888,80.888,225.3,144.42,106.68,259.88,298.3,659.3,361,154,1,1
-77.558,212.36,102.39,29.6,51.504,87.504,239.54,152.04,101.58,251.68,294.54,643.54,349,150.94,1,1
-77.693,250.9,105.4,24.162,48.665,84.665,239.62,154.95,97.572,241.79,314.62,678.62,364,145.19,1,1
-77.892,234.47,103.46,25.428,47.499,80.499,230.44,149.94,98.316,246.08,304.44,664.44,360,148.69,1,1
-77.801,221.85,103.77,33.071,54.071,87.071,232.14,145.07,96.537,250.34,334.14,706.14,372,154.87,1,1
-77.829,249.46,104.34,25.899,46.922,81.922,245.92,164,126.83,277.53,300.92,669.92,369,151.99,1,1
-78.555,253.7,107.31,28.084,50.401,84.401,222.4,138,98.422,251.4,331.4,700.73,369.33,154.13,1,1
-78.086,196.24,101.58,38.903,58.903,90.903,233.9,143,125.27,284.43,296.9,662.9,366,160.3,1,1
-78.346,252.34,105.82,26.237,48.919,81.919,224.13,142.21,95.647,255.28,330.64,697.64,367,160.71,1,1
-79.267,240.84,104.8,32.217,54.217,88.217,219.69,131.47,113.58,263.01,310.69,685.69,375,150.57,1,1
-77.706,225.97,103.86,25.731,47.105,80.105,229.11,149,92.453,234.65,316.11,680.11,364,143.03,1,1
-77.245,223.4,103.01,26.545,52.165,87.165,242.16,155,74.495,221.61,337.16,697.16,360,147.97,1,1
-78.246,225.59,103.39,33.508,54.508,87.508,229.51,142,108.02,258.51,312.51,683.51,371,151.68,1,1
-77.056,213.48,101.65,26.674,51.04,83.04,235.04,152,64.519,212.54,352.04,718.04,366,148.79,1,1
-78.33,258.99,107.2,27.33,49.957,81.957,217.96,136,81.746,233.26,323.96,687.96,364,152.26,1,1
-77.301,252.55,104.99,21.945,48.311,84.311,241.31,157,96.422,247.66,357.31,736.31,379,152.73,1,1
-78.856,211.58,101.46,30.918,51.544,85.544,225.54,140,124.42,278.06,318.54,698.54,380,155.21,1,1
-78.8,228.3,103.73,26.496,47.933,81.933,224.93,143,92.497,241.33,316.93,679.93,363,149.78,1,1
-79.032,239.8,104.71,29.156,52.156,88.156,225.33,137.17,99.906,242.46,319.33,690.33,371,143.76,1,1
-77.46,229.8,105.24,29.169,51.803,85.803,241.8,156,95.785,251.1,320.8,680.8,360,156.21,1,1
-78.483,247.59,106.81,26.06,48.732,81.732,219.73,138,95.224,242.19,327.73,697.73,370,148.01,1,1
-78.105,236.41,104.26,25.269,47.358,81.358,230.36,149,104.78,252.94,317.36,687.36,370,149.26,1,1
-77.985,249.11,106.02,28.08,50.711,82.711,228.71,146,107.37,262.39,318.71,689.71,371,156.22,1,1
-78.293,244.9,106.34,31.347,54.347,87.347,220.02,132.67,89.813,251.47,326.02,689.02,363,162.63,1,1
-77.087,195.94,99.605,22.47,45.861,80.861,244.86,164,98.774,246.89,313.86,675.86,362,148.92,1,1
-78.164,247.98,104.41,31.055,52.055,85.055,238.06,153,116.74,276.33,333.06,712.06,379,161.07,1,1
-79.008,223.4,104.27,29.132,51.058,82.058,205.46,123.4,82.343,243.25,337.46,707.46,370,161.84,1,1
-77.384,206.94,101.18,29.909,50.906,82.906,239.91,157,99.047,263.24,343.91,718.91,375,165.29,1,1
-77.452,197.74,100.74,32.306,52.303,83.303,238.3,155,86.152,243.18,368.3,749.3,381,158.43,1,1
-77.08,230.1,103.3,23.281,47.229,80.229,237.23,157,88.704,246.97,336.23,702.23,366,159.28,1,1
-77.909,259.69,106.31,22.651,47.207,80.207,219.86,139.65,80,231.11,342.86,712.86,370,152.13,1,1
-78.079,208.28,102.31,32.044,52.044,85.044,232.92,147.88,104.53,256.76,325.92,695.92,370,153.47,1,1
-77.915,230.17,103.82,26.653,51.296,85.296,236.3,151,79.821,235.44,361.3,732.3,371,156.88,1,1
-78.081,256.51,106.83,28.315,50.141,84.141,233.14,149,118.55,273.5,331.14,709.14,378,156.47,1,1
-79.13,248.74,105.13,28.641,50.641,82.641,210.64,128,98.286,252.89,327.64,700.64,373,155.73,1,1
-77.308,192.08,99.289,28.611,48.62,80.62,238.62,158,101.24,256.19,346.62,727.62,381,156.43,1,1
-78.319,256.77,105.64,24.86,47.146,80.146,229.15,149,101.7,248.84,317.15,687.15,370,148.25,1,1
-77.993,217.09,103.66,32.537,53.537,88.537,240.54,152,103.45,255.17,313.54,676.54,363,152.77,1,1
-76.999,194.59,100.99,31.399,52.399,84.399,236.4,152,76.743,228.15,352.4,722.4,370,152.46,1,1
-78.102,198.16,100.84,31.023,50.838,83.838,235.66,151.82,90.081,231.43,323.66,691.66,368,142.23,1,1
-77.349,213.7,101.41,24.518,47.657,80.657,235.66,155,98.24,252.8,323.66,692.66,369,155.6,1,1
-78.175,267.84,106.51,24.012,46.096,80.096,222.1,142,116.79,269.33,307.1,677.1,370,153.68,1,1
-77.741,270.5,107.36,29.39,50.39,84.39,242.39,158,143.86,307,298.39,665.39,367,164.33,1,1
-77.705,199.89,100.7,30.222,52.896,87.896,240.9,153,103.19,249.97,326.9,698.9,372,147.97,1,1
-78.555,234.73,105.16,30.829,51.829,83.829,219.89,136.06,107.89,262,303.89,664.89,361,155.07,1,1
-78.317,195.55,100.83,30.133,51.689,85.689,229.69,144,91.012,243.52,337.69,708.69,371,153.58,1,1
-78.067,236.88,104.48,26.859,51.322,87.322,240.32,153,93.935,243.81,339.32,710.32,371,150.92,1,1
-77.787,252.58,105.76,21.347,46.243,80.243,227.24,147,91.391,243.39,353.24,731.24,378,153.11,1,1
-78.493,243.6,105.52,25.844,48.262,81.262,219.48,138.21,84.7,236.03,318.48,677.48,359,152.1,1,1
-77.781,213.99,101.82,29.251,51.137,84.137,239.14,155,100.1,259.94,332.14,704.14,372,161,1,1
-77.56,203.24,101.1,32.296,51.296,82.296,235.3,153,107.31,267.2,333.3,709.3,376,161.31,1,1
-78.126,233.33,103.89,22.631,46.748,80.748,227.6,146.85,82.545,227.8,346.6,717.6,371,146.27,1,1
-77.407,230.19,103.82,23.014,46.282,81.282,241.37,160.09,107.18,261.8,321.37,689.37,368,155.61,1,1
-78.491,250.12,105.23,25.905,49.44,83.44,226.44,143,98.53,248.86,324.44,694.44,370,151.51,1,1
-77.559,215.7,101.99,32.949,53.699,86.699,245.7,159,112.24,262.32,311.7,682.7,371,151.2,1,1
-78.428,244.87,105.5,30.097,50.962,84.962,227.96,143,116.9,274,290.96,646.96,356,157.96,1,1
-78.568,235.42,103.37,27.91,48.658,83.658,231.66,148,115.05,265,309.66,680.66,371,151.13,1,1
-77.349,206.87,100.52,24.839,46.32,80.32,243.4,163.08,97.123,241.61,331.4,704.4,373,145.65,1,1
-77.845,227.84,103.75,28.473,51.331,86.331,240.09,153.76,94.975,241.29,304.09,660.09,356,147.21,1,1
-77.465,209.96,101.33,29.603,50.086,83.086,245.09,162,117.86,265.14,315.09,688.09,373,148.57,1,1
-77.972,214.37,102.51,26.028,47.045,82.045,234.05,152,102.55,246.1,300.05,660.05,360,144.48,1,1
-78.243,230.73,104.68,33.942,54.942,86.942,231.94,145,104.9,258.13,328.94,703.94,375,154.58,1,1
-77.372,258.57,105.58,25.139,48.373,81.373,238.59,157.22,122.22,285.28,318.59,689.59,371,164.52,1,1
-77.605,206.01,101.69,31.053,50.053,80.053,229.72,149.67,113.63,272.86,316.72,688.72,372,160.53,1,1
-77.642,238.08,105.01,29.308,52.231,83.231,226.56,143.33,81.555,246.13,360.56,731.56,371,165.86,1,1
-78.806,249.42,105.82,26.122,49.712,83.712,214.95,131.24,90.615,243.4,312.95,676.95,364,153.67,1,1
-76.537,211.33,100.49,27.333,49.011,81.011,245.01,164,95.57,248.62,343.01,721.01,378,154.23,1,1
-77.5,244.25,105.36,29.962,49.962,82.962,241.96,159,148.61,308.52,282.96,642.96,360,160.95,1,1
-78.539,245.19,104.78,25.829,47.717,82.717,223.67,140.95,98.214,243.19,303.67,665.67,362,145.81,1,1
-77.559,217.8,102.47,23.798,46.54,81.54,245.54,164,102.08,249.18,312.54,676.54,364,147.95,1,1
-77.786,269.37,106.43,30.427,54.427,89.427,234.43,145,111.04,266.47,339.43,722.43,383,156.91,1,1
-77.655,239.99,105.53,19.383,45.172,80.172,232.17,152,70.212,216.16,317.17,663.17,346,146.5,1,1
-77.59,224.39,103.15,25.764,47.13,82.13,238.83,156.7,91.723,236.88,301.83,654.83,353,145.9,1,1
-78.588,224.81,104.6,31.627,54.627,90.627,235.19,144.56,95.689,241.33,325.19,694.19,369,146.59,1,1
-78.647,226.91,105.07,34.572,55.572,88.572,219.92,131.35,104.6,258.69,321.92,691.92,370,155.25,1,1
-77.337,244.73,104.77,26.229,51.875,86.875,242.87,156,88.604,242.49,340.87,706.87,366,154.95,1,1
-77.509,234.59,104.71,27.881,51.478,85.478,236.48,151,100.46,256.28,330.48,703.48,373,156.94,1,1
-78.475,220.34,102.66,29.653,50.653,81.653,220.65,139,88.214,239.93,343.65,719.65,376,152.87,1,1
-77.716,214.62,101.79,27.967,48.722,81.722,236.72,155,106.86,254.89,320.72,695.72,375,149.22,1,1
-77.086,197.14,99.068,24.642,47.71,80.71,243.2,162.49,77.131,222.22,322.2,681.2,359,145.8,1,1
-78.242,242,104.19,26.161,48.576,81.576,224.58,143,113.06,273.68,342.58,723.58,381,162.25,1,1
-77.786,214.55,102.16,31.774,50.774,80.774,231.48,150.7,103.53,261.34,335.48,715.48,380,159.09,1,1
-77.955,221.77,103.31,29.474,51.474,85.474,234.47,149,91.086,241.99,347.47,722.47,375,152.19,1,1
-78.046,220.41,103.23,25.569,48.424,82.424,228.42,146,90.23,243.51,335.42,703.42,368,154.46,1,1
-77.731,200.25,101.05,30.576,50.576,81.576,231.58,150,77.824,228.97,331.64,693.64,362,152.03,1,1
-77.042,197.16,101.07,29.371,49.371,80.371,234.63,154.25,74.827,229.88,322.63,677.63,355,155.6,1,1
-77.992,201.55,99.793,24.576,47.643,83.643,231.64,148,99.626,246.07,314.64,679.64,365,147.34,1,1
-78.46,218.01,103.3,29.697,50.68,84.68,226.68,142,107.39,252.53,310.68,675.68,365,146.2,1,1
-78.723,229.38,104.84,28.687,52.562,89.562,229.61,140.05,90.353,234.83,310.61,668.61,358,145.26,1,1
