Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,Gender,class
-78.056,185.6,120.75,7.8668,72.355,107.36,237.36,130,298.21,515.87,214.36,500.36,286,219.7,0,1
-76.92,194.43,120.05,6.8342,59.448,92.448,237.45,145,338.98,593.5,214.45,493.45,279,256.67,0,1
-77.102,157.97,113.03,5.9664,59.122,102.12,253.12,151,215.85,442.9,217.12,500.12,283,228.45,0,1
-77.551,129.61,112.09,7.6491,85.292,116.29,246.29,130,180.21,417.26,308.29,655.29,347,241.31,0,1
-75.441,134.41,113.29,8.8088,70.574,102.57,258.57,156,288.67,515.07,191.57,435.57,244,227.28,0,1
-75.887,133.77,113.33,9.105,88.521,116.52,253.52,137,104.7,338.85,309.52,631.52,322,236.09,0,1
-75.817,132.82,109.91,6.4402,60.049,97.049,257.05,160,106.05,338.86,272.05,573.05,301,233.97,0,1
-75.879,155.49,115.25,7.1491,59.982,101.98,265.98,164,204.52,412.49,234.98,522.98,288,209.47,0,1
-77.872,131.47,113.16,8.6055,75.438,106.44,239.44,133,301.94,530.07,256.44,589.44,333,232.69,0,1
-77.128,149.66,115.55,8.1347,71.114,105.11,248.11,143,236.72,449.96,206.11,467.11,261,214.22,0,1
-76.099,148.71,114.32,7.3516,61.581,97.581,256.58,159,191.65,411.42,251.58,552.58,301,221.6,0,1
-75.32,146.02,111.43,6.2006,58.812,92.812,255.77,162.96,240.41,467.93,252.77,583.77,331,230.84,0,1
-76.853,140.06,113.72,7.9416,60.355,92.162,242.16,150,255.65,469.95,224.16,514.16,290,216.12,0,1
-76.959,165.01,118.08,8.4154,65.426,104.43,259.43,155,297.29,513.04,181.43,408.43,227,216.26,0,1
-77.845,196.7,120.16,6.8375,81.588,110.59,237.59,127,193.89,415.26,269.59,602.59,333,224.5,0,1
-75.482,138.19,111.89,6.8312,55.262,86.262,246.26,160,297.69,541.69,229.26,529.26,300,246.57,0,1
-76.16,153.51,113.87,6.5588,58.924,90.924,239.92,149,226.13,473.81,290.92,637.92,347,252.5,0,1
-77.402,140.66,113.16,7.0546,66.912,103.91,248.91,145,258.14,474.91,226.91,527.91,301,218.99,0,1
-78.407,164.92,116.96,6.911,74.375,113.38,239.38,126,194.99,432.01,285.38,616.38,331,240.38,0,1
-76.089,156.04,114.72,6.9544,66.71,99.71,251.71,152,224.29,454.96,268.71,600.71,332,234.19,0,1
-76.383,181.8,118.08,6.8376,69.485,106.49,254.49,148,120.67,320.68,310.49,646.49,336,202.6,0,1
-76.788,168.72,116.94,7.1463,61.145,102.14,256.14,154,112.87,328.04,343.14,683.14,340,218.36,0,1
-76.68,183.87,118.41,6.7973,64.401,104.4,256.4,152,180.4,427.36,303.4,638.4,335,250.51,0,1
-77.092,180.49,118.67,7.1153,68.283,103.28,251.28,148,144.05,350.07,261.28,568.28,307,207.61,0,1
-77.555,196.31,119.55,6.3673,58.143,95.143,236.14,141,129.65,351.98,253.14,539.14,286,223.38,0,1
-74.804,135.12,112.93,8.4351,84.573,112.57,263.11,150.53,276.32,539.14,297.11,649.11,352,269.37,0,1
-77.969,136.21,113.54,7.914,85.816,117.82,248.82,131,161.55,345.48,220.82,499.99,279.17,184.86,0,1
-76.784,197.69,118.22,6.0489,63.093,99.093,245.09,146,166.66,407.41,325.09,677.09,352,245.49,0,1
-76.658,182.57,117.64,6.4507,58.366,101.37,266.37,165,203.38,434.72,289.37,626.37,337,235.16,0,1
-76.297,175.37,117.35,6.872,57.225,98.225,265.23,167,197.79,421.66,286.23,618.46,332.24,227.32,0,1
-77.87,162.55,114.83,6.1283,66.683,113.68,257.07,143.39,228.32,416.05,197.68,470.07,272.39,188.8,0,1
-76.891,167.24,116.85,7.0663,62.835,102.83,255.83,153,199.64,412.36,274.83,603.83,329,215.87,0,1
-77.523,138.82,113.05,7.2131,78.598,110.6,250.6,140,227.44,457.3,252.37,573.69,321.32,232.72,0,1
-76.987,155.44,116.24,7.8439,55.475,91.475,243.47,152,480.47,723.79,163.47,387.47,224,244.28,0,1
-76.445,154.96,115.12,7.2551,72.268,110.27,261.27,151,115.6,335.14,298.27,617.27,319,221.38,0,1
-77.276,154.83,115.63,7.3917,55.477,92.916,247.92,155,394.95,623.65,220.92,524.92,304,232.34,0,1
-78.587,199.35,119.32,6.1442,68.881,107.88,239.88,132,192.1,386.29,236.88,546.88,310,196.1,0,1
-75.922,123.23,110.62,7.9444,62.1,96.1,252.1,156,123.17,331.89,261.1,544.1,283,209.64,0,1
-77.559,202.3,120.72,6.8039,62.401,99.401,238.4,139,126.98,328.84,284.12,606.12,322,203.79,0,1
-76.809,151.44,116.32,8.793,73.36,103.36,243.36,140,290.9,543.66,274.36,610.36,336,257.74,0,1
-75.829,123.16,110.41,7.6107,66.441,96.441,240.44,144,101.9,318.57,320.44,653.44,333,218.84,0,1
-76.478,159.55,115.06,6.613,58.362,95.362,255.15,159.78,315.01,554.5,247.15,571.15,324,243.54,0,1
-77.88,193.51,120.02,6.6714,60.944,96.944,236.94,140,190.85,395.43,264.19,592.19,328,207.33,0,1
-75.157,172.99,117.52,7.4931,61.482,94.482,259.48,165,323.06,578.95,254.48,576.48,322,260.16,0,1
-76.707,242.2,120.2,5.6017,57.118,97.118,246.12,149,170.15,392.28,253.12,566.12,313,224.11,0,1
-75.717,124.06,110.22,7.3283,68.099,101.1,255.1,154,132.12,382.7,330.1,670.1,340,253.96,0,1
-75.841,147.97,114.8,7.8006,87.332,117.33,263.33,146,173.18,409.35,296.33,633.33,337,239.49,0,1
-76.134,149.94,115.59,8.2553,63.745,96.745,255.75,159,331.7,577.73,181.75,399.75,218,246.54,0,1
-77.146,139.31,113.96,8.0955,92.625,123.63,265.63,142,176.72,409.03,254.63,557.63,303,234.1,0,1
-77.843,157.34,115.35,6.694,68.437,106.44,242.44,136,289.2,526.9,161.44,370.44,209,238.09,0,1
-77.631,189.33,120.33,7.1407,55.365,91.365,238.4,147.04,306.32,503.65,187.4,446.4,259,198.47,0,1
-77.953,160.08,118.52,9.7987,90.476,122.48,251.48,129,134.21,344.62,293.48,610.48,317,212.45,0,1
-76.463,177.99,115.95,6.1038,59.614,97.614,251.61,154,181.41,402.74,239.61,538.61,299,222.97,0,1
-75.768,138.68,112.69,7.4777,62.469,102.47,265.47,163,171.14,369.88,203.47,448.47,245,199.19,0,1
-77.058,161.46,114.85,6.4518,55.93,98.93,253.93,155,191.81,425.09,253.93,555.93,302,235.17,0,1
-76.487,128.51,111.9,7.9299,69.328,98.328,239.33,141,313.83,561.37,195.33,449.33,254,248.75,0,1
-77.138,199.64,120.25,6.693,68.216,107.22,250.55,143.34,305.35,532.61,193.55,455.55,262,228.58,0,1
-77.428,131.86,112.45,7.5501,59.363,99.363,250.36,151,456.44,686.67,200.36,488.36,288,233.42,0,1
-76.444,143.69,112.63,6.625,58.495,88.495,241.49,153,291.72,551.93,222.49,506.49,284,262.18,0,1
-76.575,122.61,111.52,9.3484,80.07,107.07,240.07,133,134.36,375.21,272.07,571.07,299,242.35,0,1
-76.854,159.83,116.44,7.3172,75.185,113.19,257.19,144,205.55,399.19,244.19,555.19,311,195.81,0,1
-74.616,162.28,116.1,7.4826,68.177,104.18,260.18,156,240.4,468.05,219.18,492.18,273,229.04,0,1
-77.582,175.85,120.22,8.9508,82.526,118.53,254.53,136,156.26,342.25,221.53,483.53,262,186.67,0,1
-75.842,124.34,111.21,8.4682,67.658,100.66,259.66,159,268.85,484.26,216.66,501.66,285,217.17,0,1
-75.784,148.99,113.91,7.2105,62.015,91.015,235.01,144,302.35,558.81,264.01,602.01,338,261.34,0,1
-77.639,205.07,119.98,6.3334,59.772,100.77,242.77,142,153.48,382.24,230.77,497.77,267,229.61,0,1
-77.887,184.88,118.35,6.2749,55.278,96.217,239.49,143.27,309.26,543.58,179.22,414.49,235.27,235.1,0,1
-74.872,174.54,115.84,6.6143,58.356,98.356,259.36,161,105.37,325.47,240.36,503.36,263,220.74,0,1
-75.855,148,113.59,7.1834,64.966,98.966,250.97,152,171.79,398.63,215.97,471.97,256,227.59,0,1
-77.068,178.66,117.2,6.4117,55.518,94.518,240.52,146,106.93,334.2,339.52,679.52,340,230.19,0,1
-77.155,135.04,113.54,8.3703,88.439,117.44,262.44,145,198.81,447.48,301.73,642.73,341,252.94,0,1
-77.127,179.85,119.6,7.6579,72.423,105.42,248.71,143.29,242.96,477.14,288.71,632.71,344,239.22,0,1
-75.834,158.34,113.9,6.4237,58.279,93.279,250.28,157,207.67,459.21,226.28,496.28,270,252.72,0,1
-77.5,143.84,115.01,8.3168,78.836,113.84,257.84,144,225.96,441.43,250.84,562.84,312,218.01,0,1
-77.971,165.33,118.58,8.3986,87.422,119.42,257.42,138,213.98,414.1,256.42,578.42,322,202.93,0,1
-75.503,163.35,117.57,8.2126,66.181,99.181,258.17,158.99,336.23,558.53,216.17,506.17,290,224.76,0,1
-76.473,126.39,112.36,9.5585,82.037,111.04,248.48,137.45,166.56,396.71,286.48,607.48,321,232.69,0,1
-76.465,156.94,114.92,6.886,64.353,104.35,257.35,153,205.85,416.94,192.35,433.35,241,211.63,0,1
-74.512,136.47,113.21,8.3342,76.79,107.79,259.79,152,306.17,568.15,272.79,608.79,336,267.19,0,1
-74.508,123.69,110.75,8.1553,78.4,106.4,259.4,153,179.55,436.77,332.4,684.4,352,262.47,0,1
-75.299,124.61,109.48,6.9681,64.064,98.064,255.86,157.8,113.96,351.25,292.86,608.86,316,238.96,0,1
-76.702,141.24,112.29,6.7538,57.899,92.899,239.9,147,141.75,379.53,350.9,705.9,355,242.81,0,1
-75.901,160.74,117.55,8.3469,66.004,108,259,151,289.85,475.53,176,407,231,186.18,0,1
-76.956,153.34,116.06,7.9979,56.13,92.13,243.9,151.77,226.27,441.68,231.9,505.9,274,216.72,0,1
-77.167,173.46,117.4,6.9456,75.116,113.12,260.12,147,250.86,480.92,212.12,485.71,273.6,231.49,0,1
-75.467,166.26,116.19,6.9816,57.265,93.244,252.24,159,217.02,422.94,194.24,442.24,248,206.54,0,1
-75.144,123.21,110.62,8.0358,67.276,97.276,256.41,159.13,191.69,435.71,282.41,603.41,321,246.86,0,1
-75.17,124.4,111.07,8.5288,60.725,90.725,249.73,159,226.12,436.08,252.73,566.73,314,212.56,0,1
-77.036,146,114.93,7.9105,74.242,107.24,251.24,144,283.15,500.17,198.24,465.24,267,218.35,0,1
-77.13,139.87,113.82,7.8735,64.563,97.563,247.56,150,119.37,349.06,304.56,619.56,315,231.56,0,1
-76.981,159.46,117.08,7.8759,62.959,99.576,243.58,144,240.35,448.44,194.58,433.58,239,208.65,0,1
-77.054,184.31,118.04,6.4051,57.84,101.84,255.84,154,190.31,403.47,211.84,471.84,260,213.93,0,1
-78.148,149.12,114.24,6.7186,70.944,113.94,249.94,136,211.77,407.72,215.94,497.94,282,197.22,0,1
-76.82,139.5,113.94,7.9385,72.434,109.43,257.43,148,278.22,484.28,223.43,522.43,299,208.36,0,1
-76.736,170.7,115.37,6.1522,59.007,96.007,247.01,151,133.53,361.16,312.01,654.01,342,230.61,0,1
-78.106,170.05,117.57,7.0492,86.462,120.46,252.46,132,172.08,366.08,241.46,543.67,302.21,195.6,0,1
-76.535,128.38,111.85,7.9029,76.63,106.63,248.63,142,179.76,402.49,243.63,538.83,295.2,224.29,0,1
-77.765,129.81,112.4,8.1215,62.794,101.79,248.79,147,139.77,352.86,303.79,625.79,322,215.49,0,1
-75.532,158.97,116.61,8.2226,63.627,96.627,255.63,159,292.19,520.67,219.63,501.63,282,230.39,0,1
-75.385,134.39,111.75,7.1076,71.142,105.14,266.14,161,250.9,492.74,244.14,552.14,308,244.52,0,1
-77.744,145.41,115.25,8.2816,71.699,106.7,243.73,137.03,182,406.25,239.73,512.73,273,225.36,0,1
-77.994,139.36,113.4,7.2365,60.675,96.675,237.67,141,172.68,387.33,249.67,544.67,295,216.12,0,1
-75.1,129.14,110.84,7.3459,67.25,99.25,257.25,158,274.53,510.07,236.25,546.25,310,238.35,0,1
-76.026,195.35,120.92,7.4306,66.569,103.57,263.57,160,361.6,603.92,231.57,536.57,305,245.87,0,1
-76.093,197.61,120.03,6.8897,70.839,107.84,259.84,152,175.02,394.64,258.84,566.84,308,221.57,0,1
-74.736,123.72,110.7,8.1987,76.523,109.52,264.52,155,192.25,379.02,246.52,560.52,314,188.87,0,1
-77.342,149.42,114.88,7.2173,88.417,122.42,262.42,140,151.29,370.62,299.42,634.42,335,222.25,0,1
-76.294,131.06,111.86,7.8041,58.097,87.097,238.1,151,136.88,365.85,301.1,627.1,326,231.35,0,1
-75.601,125.41,110.37,7.3905,67.845,101.84,256.84,155,121.85,333.15,271.84,578.84,307,212.69,0,1
-77.149,192.92,114.75,5.3723,60.169,99.169,250.17,151,211.36,420.9,240.17,563.17,323,212.08,0,1
-74.628,125.07,110.32,7.3919,64.425,98.425,264.43,166,202.34,420.66,224.43,500.43,276,219.49,0,1
-76.853,171.82,116.64,6.5793,55.228,92.228,236.23,144,102.5,322.16,284.23,588.23,304,220.95,0,1
-77.176,181.78,119.54,7.507,89.688,120.69,263.69,143,178.69,395.25,244.69,542.69,298,218.21,0,1
-75.162,125.44,110.69,7.6449,66.673,97.673,255.67,158,111.85,357.11,273.67,561.67,288,246.36,0,1
-75.224,124.46,109.28,6.6866,56.15,88.15,247.15,159,236.45,455.59,232.15,541.15,309,221.39,0,1
-75.656,136.2,113.36,8.1105,59.547,88.547,241.55,153,407.45,652.27,166.55,387.55,221,245.5,0,1
-76.651,125.86,112.08,8.8541,79.508,111.51,259.51,148,281.71,485.89,204.51,485.51,281,205.82,0,1
-74.995,166.45,115.1,6.6984,63.595,101.6,252.6,151,154.93,360.84,271.6,594.6,323,208.09,0,1
-76.656,150.23,114.87,7.5198,74.151,107.15,253.15,146,153.43,369.52,300.15,637.15,337,219.17,0,1
-77.391,147.04,115.1,7.849,78.421,113.42,254.42,141,157.93,391.74,286.42,604.42,318,236.18,0,1
-76.638,162.5,116.25,7.0633,55.515,91.515,243.52,152,156.91,396.31,307.52,635.52,328,242.38,0,1
-75.787,200.12,120.05,6.9635,58.766,94.766,252.77,158,327.22,559.75,221.77,521.77,300,235.32,0,1
-76.46,161.1,113.58,6.0897,59.128,102.13,265.13,163,293.24,520.5,211.13,502.13,291,229.36,0,1
-77.517,146.11,112.89,6.2635,77.726,113.73,249.73,136,129.73,334.68,258.06,564.84,306.78,206.39,0,1
-76.843,145.79,114.69,7.6513,62.751,95.751,242.75,147,311.61,532.63,240.75,559.75,319,224.69,0,1
-74.505,138.84,110.97,6.6387,62.143,93.143,252.14,159,202.05,452.98,276.14,606.14,330,254.04,0,1
-76.485,183.51,119.08,7.1469,74.341,106.34,247.34,141,287.71,533.09,243.34,558.34,315,248.68,0,1
-76.552,155.88,115.67,7.4676,66.502,104.5,259.5,155,371.04,598.1,178.5,427.5,249,228.27,0,1
-75.745,147.85,115.63,8.7644,64.353,99.353,263.35,164,363.88,581.37,192.35,452.35,260,218.99,0,1
-77.403,143.6,114.88,8.241,96.217,127.22,266.22,139,161.69,367.56,283.22,612.22,329,208.55,0,1
-76.126,172.34,117.54,7.3172,71.083,106.08,259.08,153,205.07,422.07,211.08,474.08,263,217.92,0,1
-76.242,164.15,114.62,6.2331,66.044,106.04,260.04,154,115.51,319.64,311.04,648.04,337,206.62,0,1
-76.828,186.84,120.84,7.9071,78.299,111.3,253.3,142,166.56,417.88,296.3,617.3,321,254.04,0,1
-76.367,173.86,116.62,6.555,63.278,98.278,238.28,140,206.72,438.87,287.28,630.28,343,236.31,0,1
-74.75,153.14,115.24,7.9183,63.754,93.754,250.75,157,168.19,415,242.75,507.75,265,247.79,0,1
-76.59,148.72,112.33,6.2241,55.149,103.15,259.15,156,161.88,362.77,263.15,584.15,321,202.95,0,1
-76.508,141.3,113.59,7.6136,69.175,109.17,258.17,149,164.91,394.93,276.17,585.17,309,232.06,0,1
-77.54,123.32,111.11,7.811,69.923,106.92,254.92,148,313.9,514.34,213.92,512.92,299,202.98,0,1
-76.444,131.04,112.06,7.9147,71.095,101.1,255.1,154,254.05,477.21,237.1,547.1,310,225.73,0,1
-74.545,153.56,114.19,7.202,62.458,97.458,264.46,167,160.79,418.98,323.46,663.46,340,262.14,0,1
-74.392,150.51,113.94,7.3042,71.001,104,264,160,242.58,484.79,244,551,307,244.74,0,1
-75.553,137.44,111.59,6.7857,63.366,100.37,263.37,163,191.2,407.2,222.37,501.37,279,217.16,0,1
-77.125,154.99,115.4,7.3992,92.388,121.39,260.39,139,130.45,342.01,332.39,682.39,350,215.39,0,1
-76.113,173.05,117.35,7.2369,64.23,100.23,254.23,154,117.3,352.44,345.23,687.23,342,238.62,0,1
-76.773,136.31,114.07,9.1729,66.421,93.421,239.42,146,374.84,623.32,206.42,478.42,272,250.56,0,1
-75.553,147.26,113.39,6.9195,55.112,84.007,241.01,157,287.65,527.07,228.01,526.01,298,241.82,0,1
-77.096,129.01,111.29,7.185,72.601,107.6,251.9,144.3,234.83,474.22,198.25,445.9,247.65,240.18,0,1
-75.396,160.36,117.71,8.8464,94.83,125.83,266.83,141,139.52,399.32,327.83,659.83,332,262.96,0,1
-73.705,132,111.27,7.7315,57.029,89.029,257.03,168,107.33,334.15,338.03,674.03,336,229.28,0,1
-76.463,154.28,116.18,8.1663,72.377,103.38,256.38,153,291.59,516.49,228.38,532.38,304,227.56,0,1
-76.096,134.46,111.08,6.7291,62.068,97.068,259.07,162,209.49,441.02,293.07,641.07,348,236.03,0,1
-76.87,152.21,114.12,6.7258,59.746,95.746,241.73,145.99,393.61,638.18,209.73,505.73,296,247.69,0,1
-77.075,133.72,110.61,6.2442,70.193,106.19,251.19,145,187.9,390.94,145.19,336.19,191,203.2,0,1
-76.711,173.56,117,6.7692,56.483,97.483,260.48,163,289.37,512.95,219.48,508.36,288.88,225.65,0,1
-76.101,131.58,110.56,6.6063,55.095,98.095,260.89,162.8,113.41,314.69,316.89,652.89,336,203.72,0,1
-77.755,173.17,117.74,6.9179,62.283,101.28,244.28,143,140.49,359.58,219.28,465.28,246,219.57,0,1
-77.925,169.45,119.11,8.281,70.465,105.47,246.47,141,158.08,380.69,315.47,650.47,335,226.04,0,1
-75.723,133.64,109.56,6.1952,59.065,101.07,264.07,163,136.68,351.36,240.07,528.07,288,215.72,0,1
-74.34,162.31,115.22,7.0863,65.732,95.732,239.73,144,100.09,340.33,327.73,663.73,336,242.55,0,1
-75.828,129.39,109.5,6.282,59.098,91.098,249.1,158,272.91,512.68,220.1,520.1,300,242.08,0,1
-77.68,139.65,114.88,9.1848,81.815,110.81,241.23,130.41,193.97,437.99,245.23,524.23,279,245.39,0,1
-77.015,180.55,117.91,6.5423,69.871,105.87,245.87,140,139.66,374.24,279.87,592.87,313,236.48,0,1
-77.376,159.84,116.32,7.2018,71.647,108.65,252.65,144,179.91,394.98,277.65,604.96,327.31,217.86,0,1
-76.559,128.4,111.04,7.1189,68.611,107.61,262.61,155,193.11,438.9,294.61,628.61,334,249.37,0,1
-76.196,145.81,114.76,7.9974,73.918,110.92,264.92,154,131.78,360.08,273.92,565.92,292,229.62,0,1
-76.945,139.29,110.46,5.8881,68.864,108.86,255.86,147,190.85,420.03,210.86,480.86,270,230.22,0,1
-76.1,129.88,112.32,8.7399,59.898,89.898,251.9,162,154.98,388.31,248.9,506.9,258,234.05,0,1
-78.907,146.15,115.51,8.2647,92.132,122.13,244.13,122,208.62,419.01,279.13,622.13,343,214.35,0,1
-74.535,123.36,110.9,8.3416,83.914,112.91,266.91,154,115.68,364.64,327.91,662.91,335,251.51,0,1
-75.737,157.29,114.68,6.852,57.203,98.203,258.2,160,223.7,443.94,254.2,569.18,314.98,222.84,0,1
-74.013,124.65,109.12,6.9355,56.913,89.913,260.91,171,171.27,397.4,285.91,617.91,332,229.06,0,1
-76.75,149.7,115.03,7.5194,56.885,96.777,245.78,149,257.66,451.76,213.78,494.78,281,195.63,0,1
-77.3,171.42,115.52,6.1924,58.07,98.07,244.07,146,158.86,359.2,262.07,584.07,322,202.43,0,1
-78.281,161.75,117.61,8.0116,78.218,108.22,240.22,132,157.58,364.52,243.22,536.22,293,208.27,0,1
-76.961,160.16,114.73,6.4586,58.366,99.366,253.37,154,169.79,370.33,275.37,608.37,333,203.32,0,1
-77.41,165.26,116.82,7.0618,89.595,122.6,263.6,141,217.92,435.31,225.6,517.6,292,219.08,0,1
-77.311,207,120.78,6.3694,56.571,101.57,252.57,151,304.91,525.1,200.57,470.57,270,221.71,0,1
-75.236,142.89,115.12,9.3632,57.84,89.704,259.7,170,382.21,607.4,190.7,431.7,241,226.19,0,1
-76.462,179.64,119.88,8.2778,68.879,101.88,244.88,143,161.24,399.58,259.88,543.88,284,239.65,0,1
-76.159,130.72,111.54,7.5013,68.511,101.51,256.51,155,269.44,489.62,235.51,549.51,314,223.04,0,1
-76.515,152.27,114.03,6.7067,63.627,98.627,252.63,154,166.08,401.87,311.63,656.63,345,239.69,0,1
-75.981,176.89,118.78,7.758,73.295,104.3,246.3,142,192.66,411.43,241.3,538.3,297,220.49,0,1
-75.901,143.47,113.75,7.5839,63.587,101.59,264.59,163,307.44,525.65,205.59,481.59,276,219.88,0,1
-77.036,123.15,111.57,9.0875,65.993,99.993,250.99,151,147.26,362.01,212.99,430.99,218,214.92,0,1
-75.375,141.44,113.84,8.1849,67.408,98.408,264.41,166,226.98,471.85,289.41,622.41,333,248.88,0,1
-77.369,150.1,113.36,6.444,61.493,94.493,236.49,142,196.27,422.72,285.49,630.49,345,230.34,0,1
-74.709,199.83,119.32,6.8486,61.065,102.07,257.07,155,146.4,364.01,292.07,618.07,326,220.07,0,1
-76.914,155.76,116.33,8.0071,89.435,122.44,252.44,130,161.2,404.22,318.44,659.44,341,246.92,0,1
-75.023,140.26,112.88,7.4457,75.901,107.9,262.9,155,156.88,395.47,257.9,554.9,297,240.1,0,1
-76.175,130.56,110.61,6.82,60.919,94.919,252.92,158,248.92,472.8,241.92,560.92,319,226.73,0,1
-74.032,139.05,110.92,6.6347,57.526,92.526,263.53,171,377.03,643.28,203.53,478.53,275,268.47,0,1
-74.441,144.36,114.2,8.3358,63.528,96.528,256.53,160,139.1,369.12,260.53,533.53,273,230.97,0,1
-77.749,171.38,117.76,7.2061,66.955,102.96,244.96,142,249.75,457.88,217.96,508.96,291,209.92,0,1
-76.182,122.37,109.47,6.914,55.232,81.232,237.23,156,396.96,661.11,192.23,458.23,266,266.04,0,1
-78.002,171.11,116.62,6.3255,76.407,114.41,251.41,137,197.9,424.31,256.41,572.41,316,228.8,0,1
-76.833,154.56,114.13,6.6211,60.624,96.624,244.18,147.55,162.44,392.85,255.12,555.12,300,231.97,0,1
-76.668,172.38,116.06,6.2998,91.099,124.1,260.1,136,149.93,359.77,278.1,605.1,327,212.22,0,1
-76.158,177.21,119.46,8.1693,84.611,117.61,257.61,140,216.27,432.58,245.61,550.73,305.12,218.46,0,1
-73.501,179,119.12,8.4033,56.642,89.642,246.64,157,153.16,417.71,325.64,648.64,323,267.61,0,1
-77.559,130.37,111.19,6.9292,75.084,117.08,257.49,140.41,239.32,446.06,208.49,488.49,280,208.13,0,1
-75.314,189.93,119.92,7.4002,58.517,95.517,258.52,163,426.62,670.41,184.52,433.52,249,245.34,0,1
-76.638,128.5,110.18,6.6325,59.621,92.621,242.51,149.89,215.85,441.1,257.51,586.51,329,228.29,0,1
-77.447,180.77,119.47,7.2588,69.252,105.25,246.41,141.16,201.37,405.87,270.41,599.41,329,207.56,0,1
-76.102,134.12,110.34,6.3758,69.067,107.07,266.03,158.96,219.92,455.82,253.03,573.03,320,238.66,0,1
-76.982,173.77,118.81,7.9691,88.905,118.91,241.91,123,103.41,336.34,325.53,657.53,332,235.31,0,1
-76.174,174.86,118.08,7.2728,77.046,113.05,262.46,149.41,122.02,338.33,274.46,577.46,303,217.73,0,1
-77.021,132.52,112.32,7.4789,70.993,107.99,259.77,151.77,272.56,477.12,207.77,489.77,282,206.19,0,1
-77.888,188.37,119.72,6.9638,70.091,109.09,250.09,141,220.3,451.23,245.09,545.4,300.31,233.06,0,1
-76.916,127.37,110.85,7.1989,64.847,95.847,242.15,146.3,227.24,436.61,212.15,497.15,285,210.82,0,1
-76.465,206.02,119.79,6.285,57.371,100.37,254.37,154,151.81,357.13,206.37,452.37,246,205.77,0,1
-77.108,131.11,112.72,8.477,85.165,116.17,263.17,147,254.58,461.11,216.17,508.17,292,208.38,0,1
-74.956,159.73,117.18,8.6598,55.561,84.561,245.94,161.38,214.83,437.13,258.94,553.94,295,224.26,0,1
-75.832,127.61,111.24,7.6358,80.476,114.48,266.48,152,198.45,421.69,230.48,515.48,285,224.68,0,1
-75.228,149.76,116.28,9.5411,83.805,113.81,265.81,152,314.06,568.64,256.81,575.81,319,258.7,0,1
-75.557,159.25,116.9,8.2433,59.185,89.947,246.31,156.37,315.09,537.96,194.31,446.31,252,223.96,0,1
-74.897,188.61,115.29,5.9819,55.428,96.428,265.88,169.46,240.32,467.02,253.88,581.88,328,229.98,0,1
-76.714,155.79,115.59,7.4658,69.664,99.664,243.66,144,275.57,513.64,230.66,534.66,304,240.65,0,1
-78.131,182.8,116.49,5.9252,59.591,100.59,242.59,142,249.69,445.83,194.59,471.59,277,197.41,0,1
-74.639,161.85,116.89,8.2036,81.248,111.25,251.25,140,233.12,470.13,237.25,531.42,294.18,239.04,0,1
-77.047,146.29,114.68,7.5951,71.185,112.18,260.18,148,188.18,408.61,248.18,538.18,290,221.98,0,1
-75.773,181.55,118.12,6.9798,59.023,99.023,262.02,163,112.87,319.16,306.02,631.02,325,208.33,0,1
-76.383,151.58,114.56,7.1508,70.771,105.77,258.77,153,159.05,380.5,250.77,544.77,294,222.87,0,1
-76.086,168.74,118.7,8.815,71.851,100.85,236.85,136,134.5,391.83,346.85,687.85,341,261.24,0,1
-76.337,158.96,115.44,7.0331,59.896,94.896,250.9,156,132.78,370.23,272.18,566.45,294.26,238.8,0,1
-76.138,132.13,112.2,7.9219,66.904,101.9,259.9,158,174.5,397.01,276.9,593.9,317,224.89,0,1
-75.987,165.55,115.68,6.6735,59.799,96.799,256.8,160,147.81,375.05,272.8,580.8,308,228.96,0,1
-76.367,141.09,112.19,6.6263,63.079,104.08,263.08,159,139.3,357.5,325.39,671.39,346,221.86,0,1
-77.01,219.97,119.29,5.8316,76.859,113.86,263.23,149.37,165.65,364.67,277.23,614.23,337,201.9,0,1
-77.185,144.3,113.7,7.0454,58.505,96.505,245.5,149,272.68,491.73,229.5,529.5,300,221.38,0,1
-76.247,128.42,112.16,8.4682,74.176,103.18,248.39,145.21,308.99,555.84,219.39,505.39,286,249.01,0,1
-76.179,139.25,112.03,6.9385,70.09,106.09,256.42,150.33,151.21,355.31,273.42,597.42,324,206.29,0,1
